time,waiting_passenger_cnt,fail_passenger_cnt,empty_vehicle_cnt,driving_vehicle_cnt,iter_time(second)
669,38,604,0,388,
670,40,606,0,388,
671,48,606,0,388,
672,51,606,0,388,
673,52,606,0,388,
674,51,608,0,388,
675,51,608,0,388,
676,61,608,0,388,
677,60,610,0,388,
678,65,611,0,388,
679,61,615,0,388,
680,67,615,0,388,
681,69,618,0,388,
682,71,618,0,388,
683,74,622,0,388,
684,75,623,0,388,
685,76,623,0,388,
686,83,623,0,388,
687,86,623,0,388,
688,93,623,0,388,
689,100,623,0,388,
690,104,628,0,388,
691,105,628,0,388,
692,110,631,0,388,
693,116,632,0,388,
694,117,632,0,388,
695,120,633,0,388,
696,122,633,0,388,
697,129,634,0,388,
698,133,634,0,388,
699,123,641,0,388,
700,136,646,0,388,
701,132,654,0,388,
702,131,657,0,388,
703,139,658,0,388,
704,148,659,0,388,
705,147,659,0,388,
706,148,669,0,388,
707,154,670,0,388,
708,157,676,0,388,
709,167,676,0,388,
710,169,682,0,388,
711,162,687,0,388,
712,168,689,0,388,
713,163,696,0,388,
714,160,698,0,388,
715,152,699,0,388,
716,146,706,0,388,
717,146,709,0,387,
718,147,716,0,387,
719,143,723,0,387,
720,30,732,0,514,
721,34,733,0,514,
722,32,741,0,514,
723,33,748,0,514,
724,37,749,0,514,
725,43,753,0,514,
726,46,755,0,514,
727,45,762,0,514,
728,50,762,0,514,
729,55,762,0,514,
730,59,762,0,513,
731,59,762,0,513,
732,63,762,0,513,
733,74,762,0,513,
734,78,762,0,513,
735,79,762,0,513,
736,81,762,0,513,
737,80,762,0,513,
738,76,762,0,513,
739,88,762,0,513,
740,97,762,0,513,
741,100,762,0,513,
742,106,762,0,513,
743,110,762,0,513,
744,117,762,0,512,
745,120,762,0,512,
746,124,762,0,512,
747,128,762,0,512,
748,129,762,0,512,
749,128,762,0,511,
750,134,762,0,511,
751,140,767,0,511,
752,132,773,0,510,
753,123,781,0,510,
754,107,786,0,510,
755,89,796,0,509,
756,76,801,0,509,
757,62,807,0,508,
758,59,811,0,508,
759,47,815,0,508,
760,45,819,0,508,
761,51,819,0,508,
762,40,823,0,508,
763,35,833,0,508,
764,36,836,0,508,
765,35,836,0,507,
766,36,838,0,507,
767,45,838,0,507,
768,38,838,0,507,
769,24,850,0,507,
770,15,859,0,507,
771,15,861,0,507,
772,17,861,0,507,
773,21,861,0,507,
774,25,861,0,507,
775,25,861,0,507,
776,23,861,0,507,
777,24,861,0,507,
778,21,861,0,507,
779,20,861,0,507,
780,5,861,0,524,
781,3,861,0,524,
782,7,861,0,524,
783,5,861,0,524,
784,9,861,0,524,
785,10,861,0,524,
786,11,861,0,524,
787,15,861,0,524,
788,13,861,0,524,
789,14,861,0,524,
790,8,863,0,524,
791,12,863,0,524,
792,6,863,0,524,
793,8,864,0,524,
794,9,864,0,524,
795,9,864,0,524,
796,2,864,0,524,
797,5,864,0,524,
798,6,864,2,522,
799,6,864,1,523,
800,10,864,0,524,
801,8,864,0,524,
802,10,864,0,523,
803,8,864,0,523,
804,5,864,0,523,
805,6,864,0,523,
806,0,864,2,521,
807,0,864,1,522,
808,1,864,0,523,
809,0,864,5,517,
810,0,864,5,517,
811,0,864,4,518,
812,0,864,3,519,
813,2,864,0,522,
814,2,864,1,521,
815,9,864,0,522,
816,6,864,1,521,
817,6,864,0,522,
818,3,864,0,522,
819,1,864,0,522,
820,7,864,0,522,
821,11,864,0,522,
822,10,864,0,522,
823,8,864,0,522,
824,10,864,0,522,
825,8,864,0,522,
826,14,864,0,522,
827,15,864,0,522,
828,17,864,0,522,
829,18,864,0,522,
830,23,864,0,522,
831,25,864,0,522,
832,22,864,0,522,
833,20,864,0,522,
834,19,864,0,522,
835,22,864,0,522,
836,23,864,0,522,
837,22,864,0,522,
838,19,864,0,522,
839,16,864,0,522,
840,24,864,0,526,
841,31,864,0,526,
842,34,864,0,526,
843,34,865,0,526,
844,43,865,0,526,
845,53,865,0,526,
846,56,865,0,526,
847,51,865,0,526,
848,60,865,0,526,
849,62,865,0,526,
850,72,868,0,526,
851,75,872,0,526,
852,73,872,0,526,
853,76,872,0,526,
854,74,872,0,526,
855,75,872,0,526,
856,75,878,0,526,
857,75,879,0,526,
858,74,880,0,526,
859,76,880,0,526,
860,100,880,0,526,
861,103,880,0,526,
862,107,880,0,526,
863,109,880,0,526,
864,117,880,0,526,
865,126,880,0,526,
866,134,880,0,526,
867,136,880,0,526,
868,147,880,0,526,
869,146,880,0,526,
870,152,888,0,526,
871,158,895,0,526,
872,169,898,0,526,
873,168,899,0,526,
874,172,908,0,526,
875,166,916,0,526,
876,171,916,0,526,
877,175,916,0,526,
878,174,925,0,526,
879,181,927,0,526,
880,177,940,0,526,
881,172,945,0,526,
882,185,945,0,526,
883,186,946,0,526,
884,187,946,0,526,
885,193,947,0,526,
886,187,953,0,526,
887,187,954,0,526,
888,190,954,0,526,
889,199,956,0,525,
890,197,980,0,525,
891,202,982,0,525,
892,203,987,0,525,
893,205,989,0,525,
894,203,997,0,525,
895,204,1005,0,525,
896,201,1014,0,525,
897,206,1016,0,525,
898,201,1026,0,525,
899,216,1026,0,525,
900,198,1040,0,541,
901,186,1053,0,541,
902,185,1067,0,541,
903,189,1067,0,541,
904,184,1080,0,540,
905,186,1082,0,540,
906,186,1087,0,540,
907,191,1091,0,540,
908,181,1099,0,540,
909,184,1108,0,540,
910,188,1116,0,540,
911,188,1117,0,540,
912,177,1130,0,539,
913,181,1132,0,539,
914,179,1133,0,538,
915,183,1140,0,538,
916,185,1140,0,538,
917,188,1141,0,538,
918,187,1144,0,538,
919,183,1155,0,538,
920,179,1177,0,538,
921,177,1184,0,538,
922,173,1190,0,538,
923,168,1194,0,538,
924,168,1200,0,538,
925,166,1209,0,538,
926,162,1215,0,537,
927,160,1222,0,537,
928,161,1227,0,537,
929,146,1238,0,537,
930,158,1238,0,537,
931,164,1239,0,537,
932,157,1252,0,537,
933,157,1256,0,537,
934,144,1263,0,537,
935,133,1268,0,537,
936,133,1273,0,537,
937,138,1280,0,537,
938,139,1280,0,537,
939,131,1292,0,537,
940,133,1304,0,537,
941,128,1305,0,537,
942,130,1307,0,537,
943,127,1312,0,537,
944,125,1312,0,537,
945,106,1323,0,537,
946,96,1325,0,537,
947,89,1329,0,537,
948,82,1331,0,537,
949,73,1338,0,537,
950,61,1356,0,537,
951,53,1361,0,537,
952,48,1362,0,537,
953,41,1362,0,537,
954,34,1368,0,537,
955,20,1375,0,537,
956,17,1377,0,534,
957,12,1382,0,530,
958,10,1384,0,527,
959,11,1384,0,520,
960,0,1394,13,520,
961,0,1394,10,520,
962,0,1394,10,517,
963,0,1394,7,517,
964,0,1394,6,516,
965,1,1394,1,516,
966,3,1394,2,511,
967,8,1394,2,507,
968,8,1394,0,504,
969,6,1394,0,502,
970,12,1394,0,499,
971,13,1394,0,491,
972,15,1394,0,487,
973,9,1394,0,483,
974,7,1394,0,480,
975,8,1394,0,478,
976,7,1394,0,472,
977,11,1394,0,472,
978,13,1394,0,470,
979,15,1394,0,468,
980,20,1394,0,465,
981,20,1394,0,464,
982,22,1394,0,462,
983,23,1394,0,460,
984,23,1394,0,460,
985,23,1394,0,459,
986,23,1394,0,454,
987,25,1394,0,451,
988,24,1394,0,450,
989,28,1394,0,445,
990,37,1394,0,440,
991,39,1394,0,437,
992,37,1394,0,436,
993,33,1394,0,432,
994,34,1394,0,428,
995,36,1395,0,427,
996,31,1397,0,424,
997,27,1400,0,422,
998,32,1400,0,421,
999,31,1400,0,420,
1000,28,1401,0,418,
1001,26,1401,0,417,
1002,27,1401,0,416,
1003,26,1401,0,412,
1004,27,1401,0,409,
1005,22,1401,0,406,
1006,26,1401,0,402,
1007,18,1405,0,401,
1008,11,1407,0,396,
1009,5,1409,0,392,
1010,5,1414,0,391,
1011,10,1414,0,388,
1012,13,1414,0,385,
1013,13,1414,0,381,
1014,11,1414,0,379,
1015,12,1414,0,378,
1016,13,1414,0,374,
1017,12,1414,0,372,
1018,14,1414,0,368,
1019,16,1414,0,364,
1020,18,1414,0,366,
1021,16,1414,0,360,
1022,19,1414,0,356,
1023,14,1414,0,351,
1024,10,1414,0,345,
1025,10,1414,0,343,
1026,10,1414,0,342,
1027,12,1414,0,341,
1028,9,1414,0,340,
1029,13,1414,0,338,
1030,16,1414,0,334,
1031,20,1414,0,334,
1032,20,1414,0,333,
1033,17,1414,0,329,
1034,17,1414,0,328,
1035,15,1414,0,327,
1036,15,1414,0,326,
1037,19,1414,0,324,
1038,21,1414,0,323,
1039,20,1414,0,323,
1040,21,1417,0,320,
1041,18,1422,0,318,
1042,17,1423,0,317,
1043,19,1423,0,316,
1044,20,1423,0,313,
1045,21,1423,0,313,
1046,20,1423,0,313,
1047,20,1423,0,313,
1048,18,1423,0,311,
1049,18,1423,0,311,
1050,25,1423,0,309,
1051,26,1423,0,308,
1052,28,1423,0,307,
1053,24,1423,0,304,
1054,25,1423,0,302,
1055,26,1423,0,299,
1056,23,1423,0,298,
1057,24,1423,0,298,
1058,24,1423,0,298,
1059,18,1427,0,297,
1060,17,1429,0,293,
1061,18,1429,0,293,
1062,17,1429,0,291,
1063,14,1429,0,290,
1064,16,1429,0,289,
1065,16,1429,0,287,
1066,16,1429,0,287,
1067,12,1433,0,284,
1068,14,1434,0,284,
1069,12,1434,0,284,
1070,4,1438,0,284,
1071,0,1440,2,280,
1072,0,1440,5,277,
1073,0,1440,7,275,
1074,0,1440,10,270,
1075,0,1440,9,270,
1076,0,1440,14,264,
1077,0,1440,15,263,
1078,0,1440,20,256,
1079,0,1440,20,255,
1080,0,1440,16,260,
1081,0,1440,18,256,
1082,0,1440,20,253,
1083,0,1440,22,251,
1084,0,1440,26,245,
1085,0,1440,24,247,
1086,0,1440,26,243,
1087,0,1440,28,236,
1088,0,1440,29,234,
1089,0,1440,32,231,
1090,0,1440,35,228,
1091,0,1440,35,226,
1092,0,1440,35,226,
1093,0,1440,45,215,
1094,0,1440,45,215,
1095,0,1440,43,215,
1096,0,1440,42,216,
1097,0,1440,46,212,
1098,0,1440,50,208,
1099,0,1440,48,210,
1100,0,1440,48,210,
1101,0,1440,51,207,
1102,0,1440,51,206,
1103,0,1440,52,205,
1104,0,1440,52,205,
1105,0,1440,49,207,
1106,0,1440,46,210,
1107,0,1440,44,212,
1108,0,1440,43,213,
1109,0,1440,47,209,
1110,0,1440,47,209,
1111,0,1440,46,210,
1112,0,1440,45,211,
1113,0,1440,43,213,
1114,0,1440,43,212,
1115,0,1440,46,209,
1116,0,1440,50,204,
1117,0,1440,52,202,
1118,0,1440,50,204,
1119,0,1440,54,199,
1120,0,1440,55,198,
1121,0,1440,55,198,
1122,0,1440,60,192,
1123,0,1440,61,191,
1124,0,1440,66,186,
1125,0,1440,68,184,
1126,0,1440,73,178,
1127,0,1440,71,180,
1128,0,1440,73,177,
1129,0,1440,70,180,
1130,0,1440,71,179,
1131,0,1440,73,177,
1132,0,1440,76,174,
1133,0,1440,80,170,
1134,0,1440,77,173,
1135,0,1440,79,171,
1136,0,1440,62,173,
1137,0,1440,64,171,
1138,0,1440,64,169,
1139,0,1440,64,166,
1140,0,1440,68,169,
1141,0,1440,70,166,
1142,0,1440,71,164,
1143,0,1440,71,161,
1144,0,1440,73,156,
1145,0,1440,74,152,
1146,0,1440,76,150,
1147,0,1440,77,148,
1148,0,1440,77,146,
1149,0,1440,79,144,
1150,0,1440,81,142,
1151,0,1440,79,142,
1152,0,1440,86,134,
1153,0,1440,89,130,
1154,0,1440,89,129,
1155,0,1440,90,127,
1156,0,1440,91,125,
1157,0,1440,92,124,
1158,0,1440,93,122,
1159,0,1440,94,121,
1160,0,1440,94,121,
1161,0,1440,95,120,
1162,0,1440,95,120,
1163,0,1440,97,118,
1164,0,1440,99,116,
1165,0,1440,101,114,
1166,0,1440,104,110,
1167,0,1440,104,108,
1168,0,1440,105,107,
1169,0,1440,103,109,
1170,0,1440,101,111,
1171,0,1440,102,107,
1172,0,1440,100,108,
1173,0,1440,101,107,
1174,0,1440,102,105,
1175,0,1440,101,106,
1176,0,1440,101,105,
1177,0,1440,101,105,
1178,0,1440,101,105,
1179,0,1440,104,102,
1180,0,1440,99,107,
1181,0,1440,98,108,
1182,0,1440,101,105,
1183,0,1440,103,103,
1184,0,1440,104,100,
1185,0,1440,104,100,
1186,0,1440,104,99,
1187,0,1440,110,93,
1188,0,1440,111,92,
1189,0,1440,112,91,
1190,0,1440,111,91,
1191,0,1440,109,93,
1192,0,1440,111,91,
1193,0,1440,111,91,
1194,0,1440,111,91,
1195,0,1440,114,88,
1196,0,1440,109,91,
1197,0,1440,107,91,
1198,0,1440,108,90,
1199,0,1440,108,90,
1200,0,1440,112,87,
1201,0,1440,111,88,
1202,0,1440,111,88,
1203,0,1440,114,84,
1204,0,1440,114,84,
1205,0,1440,112,85,
1206,0,1440,111,86,
1207,0,1440,109,88,
1208,0,1440,109,88,
1209,0,1440,112,85,
1210,0,1440,113,83,
1211,0,1440,114,82,
1212,0,1440,115,81,
1213,0,1440,119,77,
1214,0,1440,118,78,
1215,0,1440,120,76,
1216,0,1440,124,72,
1217,0,1440,126,70,
1218,0,1440,125,71,
1219,0,1440,125,71,
1220,0,1440,126,70,
1221,0,1440,125,71,
1222,0,1440,124,71,
1223,0,1440,124,71,
1224,0,1440,125,70,
1225,0,1440,126,69,
1226,0,1440,128,67,
1227,0,1440,126,69,
1228,0,1440,127,68,
1229,0,1440,126,69,
1230,0,1440,130,65,
1231,0,1440,133,61,
1232,0,1440,130,64,
1233,0,1440,128,66,
1234,0,1440,126,68,
1235,0,1440,125,69,
1236,0,1440,122,72,
1237,0,1440,122,72,
1238,0,1440,120,74,
1239,0,1440,120,74,
1240,0,1440,120,74,
1241,0,1440,119,75,
1242,0,1440,121,73,
1243,0,1440,120,74,
1244,0,1440,120,74,
1245,0,1440,119,75,
1246,0,1440,118,76,
1247,0,1440,119,75,
1248,0,1440,119,75,
1249,0,1440,120,74,
1250,0,1440,119,75,
1251,0,1440,115,79,
1252,0,1440,116,78,
1253,0,1440,115,79,
1254,0,1440,119,75,
1255,0,1440,119,75,
1256,0,1440,40,74,
1257,0,1440,41,73,
1258,0,1440,40,74,
1259,0,1440,40,74,
1260,0,1440,40,74,
1261,0,1440,36,77,
1262,0,1440,37,76,
1263,0,1440,36,77,
1264,0,1440,38,74,
1265,0,1440,39,72,
1266,0,1440,39,70,
1267,0,1440,40,69,
1268,0,1440,39,70,
1269,0,1440,40,68,
1270,0,1440,36,72,
1271,0,1440,36,72,
1272,0,1440,35,73,
1273,0,1440,33,75,
1274,0,1440,32,74,
1275,0,1440,32,74,
1276,0,1440,31,74,
1277,0,1440,30,75,
1278,0,1440,30,75,
1279,0,1440,28,74,
1280,0,1440,28,70,
1281,0,1440,27,69,
1282,0,1440,27,68,
1283,0,1440,25,69,
1284,0,1440,27,66,
1285,0,1440,28,64,
1286,0,1440,28,62,
1287,0,1440,28,61,
1288,0,1440,28,60,
1289,0,1440,29,58,
1290,0,1440,29,57,
1291,0,1440,29,56,
1292,0,1440,29,55,
1293,0,1440,30,54,
1294,0,1440,30,52,
1295,0,1440,28,53,
1296,0,1440,28,52,
1297,0,1440,28,52,
1298,0,1440,29,51,
1299,0,1440,28,51,
1300,0,1440,26,53,
1301,0,1440,26,53,
1302,0,1440,25,54,
1303,0,1440,25,53,
1304,0,1440,25,53,
1305,0,1440,26,52,
1306,0,1440,28,50,
1307,0,1440,30,47,
1308,0,1440,31,45,
1309,0,1440,31,45,
1310,0,1440,30,44,
1311,0,1440,31,41,
1312,0,1440,36,36,
1313,0,1440,37,34,
1314,0,1440,39,31,
1315,0,1440,39,31,
1316,0,1440,32,29,
1317,0,1440,33,27,
1318,0,1440,33,26,
1319,0,1440,31,28,
1320,0,1440,31,28,
1321,0,1440,31,28,
1322,0,1440,31,28,
1323,0,1440,30,29,
1324,0,1440,31,28,
1325,0,1440,32,27,
1326,0,1440,31,28,
1327,0,1440,30,29,
1328,0,1440,30,29,
1329,0,1440,30,29,
1330,0,1440,31,27,
1331,0,1440,32,26,
1332,0,1440,32,26,
1333,0,1440,32,25,
1334,0,1440,32,24,
1335,0,1440,34,22,
1336,0,1440,33,22,
1337,0,1440,33,22,
1338,0,1440,34,21,
1339,0,1440,35,20,
1340,0,1440,35,20,
1341,0,1440,34,21,
1342,0,1440,34,20,
1343,0,1440,34,20,
1344,0,1440,34,20,
1345,0,1440,34,20,
1346,0,1440,35,19,
1347,0,1440,33,21,
1348,0,1440,33,21,
1349,0,1440,34,20,
1350,0,1440,34,20,
1351,0,1440,33,20,
1352,0,1440,33,20,
1353,0,1440,33,20,
1354,0,1440,33,20,
1355,0,1440,34,19,
1356,0,1440,35,18,
1357,0,1440,35,18,
1358,0,1440,36,17,
1359,0,1440,37,16,
1360,0,1440,35,18,
1361,0,1440,36,17,
1362,0,1440,37,16,
1363,0,1440,37,15,
1364,0,1440,37,15,
1365,0,1440,36,16,
1366,0,1440,37,15,
1367,0,1440,37,15,
1368,0,1440,38,14,
1369,0,1440,38,14,
1370,0,1440,38,14,
1371,0,1440,37,15,
1372,0,1440,37,15,
1373,0,1440,37,15,
1374,0,1440,37,15,
1375,0,1440,37,15,
1376,0,1440,35,15,
1377,0,1440,35,14,
1378,0,1440,35,14,
1379,0,1440,34,15,
1380,0,1440,34,15,
1381,0,1440,34,15,
1382,0,1440,33,16,
1383,0,1440,33,16,
1384,0,1440,34,15,
1385,0,1440,33,16,
1386,0,1440,33,16,
1387,0,1440,33,16,
1388,0,1440,32,17,
1389,0,1440,32,17,
1390,0,1440,31,18,
1391,0,1440,31,18,
1392,0,1440,31,18,
1393,0,1440,31,18,
1394,0,1440,30,19,
1395,0,1440,31,18,
1396,0,1440,31,17,
1397,0,1440,33,15,
1398,0,1440,33,15,
1399,0,1440,33,15,
1400,0,1440,34,14,
1401,0,1440,33,15,
1402,0,1440,35,13,
1403,0,1440,34,14,
1404,0,1440,34,14,
1405,0,1440,34,14,
1406,0,1440,33,15,
1407,0,1440,33,15,
1408,0,1440,33,15,
1409,0,1440,33,15,
1410,0,1440,33,15,
1411,0,1440,33,15,
1412,0,1440,33,15,
1413,0,1440,33,15,
1414,0,1440,34,14,
1415,0,1440,34,14,
1416,0,1440,34,14,
1417,0,1440,33,15,
1418,0,1440,32,16,
1419,0,1440,32,16,
1420,0,1440,32,16,
1421,0,1440,32,16,
1422,0,1440,33,15,
1423,0,1440,33,15,
1424,0,1440,32,16,
1425,0,1440,32,16,
1426,0,1440,32,16,
1427,0,1440,31,17,
1428,0,1440,30,18,
1429,0,1440,30,18,
1430,0,1440,30,17,
1431,0,1440,30,17,
1432,0,1440,31,16,
1433,0,1440,30,17,
1434,0,1440,32,15,
1435,0,1440,33,14,
1436,0,1440,0,14,
1437,0,1440,0,14,
1438,0,1440,0,14,
1439,0,1440,0,14,
