time,waiting_passenger_cnt,fail_passenger_cnt,empty_vehicle_cnt,driving_vehicle_cnt,iter_time(second)
648,13,659,0,386,
649,12,659,0,386,
650,8,664,0,386,
651,17,664,0,386,
652,23,664,0,386,
653,29,664,0,386,
654,26,664,0,386,
655,28,664,0,386,
656,34,664,0,386,
657,36,664,0,386,
658,40,664,0,386,
659,39,664,0,386,
660,44,664,0,388,
661,50,664,0,388,
662,52,664,0,388,
663,49,664,0,388,
664,51,664,0,388,
665,44,664,0,388,
666,42,664,0,388,
667,39,664,0,388,
668,43,664,0,388,
669,44,664,0,388,
670,50,664,0,388,
671,50,664,0,388,
672,61,664,0,388,
673,67,664,0,388,
674,67,664,0,388,
675,66,666,0,388,
676,65,669,0,388,
677,64,669,0,388,
678,68,669,0,388,
679,68,669,0,388,
680,69,671,0,388,
681,66,681,0,388,
682,64,687,0,388,
683,61,690,0,388,
684,63,690,0,388,
685,56,691,0,388,
686,57,698,0,388,
687,55,700,0,388,
688,54,703,0,388,
689,58,703,0,388,
690,70,703,0,388,
691,77,703,0,388,
692,79,703,0,388,
693,77,703,0,388,
694,82,703,0,388,
695,88,703,0,388,
696,95,703,0,388,
697,95,703,0,388,
698,97,707,0,388,
699,97,708,0,388,
700,101,714,0,388,
701,101,714,0,388,
702,101,725,0,388,
703,102,731,0,388,
704,110,731,0,388,
705,123,732,0,388,
706,126,733,0,388,
707,127,733,0,388,
708,136,737,0,388,
709,138,737,0,388,
710,140,740,0,388,
711,134,747,0,388,
712,134,747,0,388,
713,136,747,0,388,
714,135,747,0,388,
715,143,747,0,388,
716,138,754,0,388,
717,139,754,0,388,
718,141,756,0,388,
719,141,760,0,388,
720,32,773,0,515,
721,28,780,0,514,
722,38,780,0,514,
723,41,780,0,514,
724,40,785,0,514,
725,41,791,0,514,
726,32,798,0,514,
727,35,798,0,514,
728,33,804,0,514,
729,36,805,0,514,
730,38,805,0,514,
731,41,805,0,513,
732,44,805,0,513,
733,49,805,0,513,
734,47,805,0,513,
735,53,805,0,513,
736,56,805,0,513,
737,52,805,0,513,
738,48,805,0,512,
739,49,805,0,512,
740,52,805,0,511,
741,55,805,0,510,
742,54,805,0,510,
743,64,805,0,510,
744,71,805,0,510,
745,74,805,0,510,
746,79,805,0,510,
747,78,805,0,510,
748,83,805,0,510,
749,85,805,0,510,
750,86,805,0,510,
751,85,808,0,509,
752,72,818,0,509,
753,63,821,0,509,
754,46,825,0,509,
755,36,830,0,509,
756,42,830,0,509,
757,32,833,0,508,
758,25,837,0,508,
759,23,841,0,508,
760,30,843,0,508,
761,24,846,0,508,
762,22,849,0,508,
763,13,852,0,508,
764,10,852,0,508,
765,11,853,0,508,
766,13,853,0,508,
767,15,853,0,508,
768,15,853,0,508,
769,18,854,0,508,
770,9,857,0,508,
771,4,859,0,508,
772,0,859,3,505,
773,0,859,7,501,
774,0,859,8,500,
775,0,859,11,497,
776,0,859,17,491,
777,0,859,18,490,
778,0,859,18,490,
779,0,859,21,487,
780,0,859,39,486,
781,0,859,36,489,
782,0,859,39,486,
783,0,859,39,486,
784,0,859,42,483,
785,0,859,39,485,
786,0,859,45,479,
787,0,859,52,472,
788,0,859,54,470,
789,0,859,52,472,
790,0,859,50,474,
791,0,859,48,476,
792,0,859,48,476,
793,0,859,41,483,
794,0,859,47,477,
795,0,859,44,479,
796,0,859,48,475,
797,0,859,49,474,
798,0,859,49,474,
799,0,859,46,477,
800,0,859,44,479,
801,0,859,40,483,
802,0,859,37,486,
803,0,859,25,498,
804,0,859,28,495,
805,0,859,28,495,
806,0,859,29,494,
807,0,859,32,491,
808,0,859,28,494,
809,0,859,30,492,
810,0,859,30,492,
811,0,859,29,493,
812,0,859,22,500,
813,0,859,22,500,
814,0,859,19,503,
815,0,859,25,497,
816,0,859,32,490,
817,0,859,30,492,
818,0,859,26,496,
819,0,859,28,494,
820,0,859,32,490,
821,0,859,26,496,
822,0,859,28,494,
823,0,859,32,490,
824,0,859,44,478,
825,0,859,44,478,
826,0,859,52,470,
827,0,859,57,465,
828,0,859,59,463,
829,0,859,57,465,
830,0,859,45,477,
831,0,859,48,474,
832,0,859,44,478,
833,0,859,45,477,
834,0,859,45,477,
835,0,859,50,472,
836,0,859,47,475,
837,0,859,43,479,
838,0,859,42,480,
839,0,859,35,487,
840,0,859,24,501,
841,0,859,19,506,
842,0,859,13,512,
843,0,859,6,519,
844,0,859,2,523,
845,5,859,0,525,
846,9,859,0,525,
847,18,859,0,525,
848,23,859,0,525,
849,29,859,0,525,
850,37,859,0,525,
851,41,859,0,525,
852,41,859,0,525,
853,45,859,0,524,
854,48,859,0,524,
855,53,859,0,524,
856,64,859,0,524,
857,67,859,0,524,
858,64,859,0,524,
859,72,859,0,524,
860,88,859,0,524,
861,94,859,0,524,
862,97,859,0,524,
863,105,859,0,524,
864,119,859,0,524,
865,122,859,0,524,
866,132,859,0,524,
867,131,859,0,524,
868,136,859,0,524,
869,139,859,0,524,
870,155,859,0,524,
871,168,859,0,524,
872,174,859,0,524,
873,174,859,0,524,
874,178,859,0,524,
875,175,864,0,524,
876,178,868,0,524,
877,178,877,0,524,
878,181,882,0,524,
879,185,888,0,524,
880,188,896,0,524,
881,192,900,0,524,
882,205,900,0,524,
883,200,904,0,524,
884,204,907,0,524,
885,211,912,0,524,
886,206,923,0,524,
887,214,923,0,524,
888,217,923,0,524,
889,218,931,0,524,
890,223,947,0,524,
891,230,952,0,524,
892,230,956,0,524,
893,230,964,0,524,
894,221,978,0,524,
895,230,981,0,524,
896,237,990,0,524,
897,247,990,0,524,
898,244,995,0,524,
899,243,998,0,524,
900,245,1014,0,541,
901,237,1027,0,541,
902,249,1030,0,540,
903,249,1033,0,540,
904,256,1037,0,540,
905,259,1039,0,540,
906,261,1046,0,540,
907,257,1055,0,540,
908,255,1063,0,540,
909,246,1073,0,540,
910,256,1084,0,540,
911,257,1092,0,540,
912,253,1104,0,540,
913,257,1104,0,540,
914,248,1111,0,540,
915,245,1123,0,540,
916,257,1129,0,540,
917,253,1137,0,540,
918,244,1140,0,540,
919,246,1149,0,540,
920,245,1170,0,540,
921,250,1182,0,540,
922,262,1186,0,540,
923,253,1194,0,540,
924,255,1199,0,539,
925,241,1211,0,539,
926,225,1227,0,539,
927,217,1236,0,539,
928,221,1238,0,539,
929,220,1241,0,539,
930,205,1259,0,539,
931,200,1264,0,539,
932,186,1279,0,539,
933,180,1281,0,539,
934,164,1293,0,539,
935,159,1298,0,539,
936,154,1307,0,539,
937,149,1312,0,539,
938,143,1318,0,539,
939,139,1319,0,538,
940,130,1340,0,538,
941,121,1349,0,538,
942,107,1357,0,538,
943,107,1359,0,538,
944,110,1359,0,538,
945,97,1368,0,538,
946,84,1384,0,538,
947,82,1384,0,538,
948,78,1384,0,538,
949,67,1395,0,538,
950,58,1415,0,537,
951,37,1432,0,537,
952,26,1445,0,537,
953,27,1445,0,537,
954,21,1452,0,537,
955,27,1452,0,537,
956,30,1452,0,535,
957,28,1453,0,530,
958,20,1457,0,525,
959,23,1457,0,521,
960,21,1457,0,536,
961,28,1457,0,533,
962,29,1457,0,528,
963,33,1457,0,526,
964,37,1457,0,525,
965,33,1457,0,524,
966,26,1458,0,519,
967,27,1458,0,518,
968,27,1458,0,514,
969,25,1458,0,514,
970,29,1462,0,513,
971,36,1462,0,511,
972,40,1462,0,510,
973,43,1462,0,508,
974,38,1462,0,506,
975,35,1462,0,502,
976,37,1462,0,502,
977,34,1462,0,495,
978,37,1462,0,491,
979,35,1462,0,487,
980,27,1469,0,485,
981,27,1469,0,485,
982,26,1471,0,481,
983,29,1472,0,477,
984,30,1473,0,474,
985,20,1477,0,472,
986,20,1477,0,469,
987,23,1477,0,465,
988,26,1477,0,463,
989,22,1478,0,462,
990,27,1478,0,459,
991,24,1483,0,456,
992,27,1483,0,453,
993,31,1483,0,450,
994,28,1483,0,446,
995,32,1483,0,445,
996,32,1483,0,442,
997,32,1483,0,442,
998,34,1483,0,438,
999,37,1483,0,436,
1000,25,1489,0,433,
1001,18,1495,0,431,
1002,13,1495,0,426,
1003,8,1495,0,423,
1004,9,1495,0,418,
1005,10,1495,0,415,
1006,4,1496,0,412,
1007,5,1496,0,411,
1008,7,1496,0,404,
1009,8,1496,0,404,
1010,12,1496,0,400,
1011,9,1496,0,399,
1012,11,1497,0,398,
1013,10,1497,0,396,
1014,2,1497,0,391,
1015,5,1497,0,391,
1016,5,1497,0,390,
1017,9,1499,0,386,
1018,8,1499,0,386,
1019,6,1499,0,385,
1020,5,1499,0,388,
1021,7,1499,0,383,
1022,8,1499,0,379,
1023,5,1499,0,377,
1024,4,1499,0,375,
1025,5,1499,0,371,
1026,1,1499,0,366,
1027,3,1499,0,363,
1028,8,1499,0,361,
1029,7,1499,0,356,
1030,12,1499,0,355,
1031,17,1499,0,352,
1032,19,1499,0,349,
1033,21,1499,0,347,
1034,19,1499,0,346,
1035,17,1499,0,343,
1036,12,1499,0,342,
1037,5,1499,0,339,
1038,5,1499,0,335,
1039,3,1499,0,333,
1040,5,1499,0,331,
1041,8,1499,0,328,
1042,9,1499,0,328,
1043,8,1499,0,327,
1044,7,1499,0,326,
1045,6,1500,0,326,
1046,6,1500,0,322,
1047,4,1500,0,322,
1048,3,1500,0,320,
1049,3,1500,0,318,
1050,7,1500,0,315,
1051,5,1500,0,314,
1052,7,1500,0,312,
1053,8,1500,0,310,
1054,7,1500,0,310,
1055,6,1500,0,308,
1056,5,1500,0,307,
1057,4,1502,0,307,
1058,3,1502,0,305,
1059,3,1502,0,302,
1060,4,1502,0,299,
1061,2,1502,0,299,
1062,3,1502,0,297,
1063,1,1502,1,292,
1064,2,1502,1,289,
1065,2,1502,1,287,
1066,0,1502,1,285,
1067,0,1502,5,279,
1068,0,1502,10,274,
1069,0,1502,13,271,
1070,0,1502,15,268,
1071,0,1502,17,266,
1072,0,1502,18,265,
1073,0,1502,19,264,
1074,0,1502,20,262,
1075,0,1502,18,264,
1076,0,1502,20,262,
1077,0,1502,29,252,
1078,0,1502,27,252,
1079,0,1502,28,251,
1080,0,1502,26,253,
1081,0,1502,32,247,
1082,0,1502,33,246,
1083,0,1502,33,245,
1084,0,1502,33,244,
1085,0,1502,35,242,
1086,0,1502,37,239,
1087,0,1502,37,238,
1088,0,1502,38,237,
1089,0,1502,42,232,
1090,0,1502,44,230,
1091,0,1502,47,225,
1092,0,1502,47,224,
1093,0,1502,51,220,
1094,0,1502,53,216,
1095,0,1502,53,215,
1096,0,1502,56,211,
1097,0,1502,55,212,
1098,0,1502,55,211,
1099,0,1502,55,211,
1100,0,1502,55,211,
1101,0,1502,54,211,
1102,0,1502,57,207,
1103,0,1502,57,207,
1104,0,1502,56,206,
1105,0,1502,56,206,
1106,0,1502,59,203,
1107,0,1502,61,200,
1108,0,1502,59,202,
1109,0,1502,63,196,
1110,0,1502,59,200,
1111,0,1502,60,199,
1112,0,1502,62,197,
1113,0,1502,60,198,
1114,0,1502,64,194,
1115,0,1502,70,187,
1116,0,1502,72,184,
1117,0,1502,72,184,
1118,0,1502,73,182,
1119,0,1502,71,182,
1120,0,1502,71,182,
1121,0,1502,72,179,
1122,0,1502,77,174,
1123,0,1502,75,175,
1124,0,1502,77,173,
1125,0,1502,76,174,
1126,0,1502,79,171,
1127,0,1502,83,167,
1128,0,1502,83,167,
1129,0,1502,86,164,
1130,0,1502,83,167,
1131,0,1502,85,165,
1132,0,1502,85,165,
1133,0,1502,86,164,
1134,0,1502,89,160,
1135,0,1502,92,157,
1136,0,1502,74,155,
1137,0,1502,76,153,
1138,0,1502,76,152,
1139,0,1502,74,154,
1140,0,1502,78,155,
1141,0,1502,78,155,
1142,0,1502,79,154,
1143,0,1502,79,154,
1144,0,1502,78,155,
1145,0,1502,79,154,
1146,0,1502,77,156,
1147,0,1502,76,156,
1148,0,1502,76,155,
1149,0,1502,76,155,
1150,0,1502,76,155,
1151,0,1502,80,150,
1152,0,1502,82,148,
1153,0,1502,80,147,
1154,0,1502,86,139,
1155,0,1502,84,140,
1156,0,1502,87,137,
1157,0,1502,85,139,
1158,0,1502,86,137,
1159,0,1502,89,132,
1160,0,1502,88,132,
1161,0,1502,89,130,
1162,0,1502,92,127,
1163,0,1502,89,130,
1164,0,1502,91,127,
1165,0,1502,93,125,
1166,0,1502,97,121,
1167,0,1502,98,120,
1168,0,1502,100,117,
1169,0,1502,100,117,
1170,0,1502,98,117,
1171,0,1502,100,113,
1172,0,1502,103,109,
1173,0,1502,104,108,
1174,0,1502,104,107,
1175,0,1502,104,106,
1176,0,1502,106,103,
1177,0,1502,105,103,
1178,0,1502,106,101,
1179,0,1502,108,99,
1180,0,1502,103,104,
1181,0,1502,100,106,
1182,0,1502,99,107,
1183,0,1502,99,107,
1184,0,1502,98,108,
1185,0,1502,97,109,
1186,0,1502,101,104,
1187,0,1502,99,105,
1188,0,1502,100,104,
1189,0,1502,99,105,
1190,0,1502,95,109,
1191,0,1502,96,108,
1192,0,1502,94,109,
1193,0,1502,95,108,
1194,0,1502,94,108,
1195,0,1502,95,106,
1196,0,1502,97,102,
1197,0,1502,97,102,
1198,0,1502,95,104,
1199,0,1502,96,103,
1200,0,1502,98,103,
1201,0,1502,97,104,
1202,0,1502,100,101,
1203,0,1502,100,101,
1204,0,1502,101,99,
1205,0,1502,101,98,
1206,0,1502,102,97,
1207,0,1502,105,94,
1208,0,1502,105,93,
1209,0,1502,105,92,
1210,0,1502,105,90,
1211,0,1502,102,93,
1212,0,1502,103,92,
1213,0,1502,104,91,
1214,0,1502,106,89,
1215,0,1502,105,90,
1216,0,1502,108,87,
1217,0,1502,108,87,
1218,0,1502,110,85,
1219,0,1502,109,86,
1220,0,1502,111,84,
1221,0,1502,111,84,
1222,0,1502,111,84,
1223,0,1502,115,79,
1224,0,1502,115,79,
1225,0,1502,116,78,
1226,0,1502,116,78,
1227,0,1502,116,78,
1228,0,1502,116,78,
1229,0,1502,117,77,
1230,0,1502,117,77,
1231,0,1502,116,78,
1232,0,1502,114,80,
1233,0,1502,114,80,
1234,0,1502,111,83,
1235,0,1502,113,81,
1236,0,1502,117,77,
1237,0,1502,114,80,
1238,0,1502,114,80,
1239,0,1502,116,78,
1240,0,1502,114,80,
1241,0,1502,117,77,
1242,0,1502,117,77,
1243,0,1502,116,78,
1244,0,1502,117,77,
1245,0,1502,118,76,
1246,0,1502,117,77,
1247,0,1502,117,77,
1248,0,1502,119,75,
1249,0,1502,120,74,
1250,0,1502,122,72,
1251,0,1502,123,71,
1252,0,1502,124,70,
1253,0,1502,124,70,
1254,0,1502,125,69,
1255,0,1502,129,65,
1256,0,1502,42,66,
1257,0,1502,41,66,
1258,0,1502,41,66,
1259,0,1502,39,67,
1260,0,1502,38,68,
1261,0,1502,38,68,
1262,0,1502,39,67,
1263,0,1502,40,65,
1264,0,1502,39,64,
1265,0,1502,40,62,
1266,0,1502,42,60,
1267,0,1502,40,62,
1268,0,1502,39,62,
1269,0,1502,38,61,
1270,0,1502,39,59,
1271,0,1502,39,57,
1272,0,1502,40,54,
1273,0,1502,39,55,
1274,0,1502,38,56,
1275,0,1502,37,57,
1276,0,1502,37,55,
1277,0,1502,37,54,
1278,0,1502,37,54,
1279,0,1502,37,54,
1280,0,1502,38,53,
1281,0,1502,38,53,
1282,0,1502,38,52,
1283,0,1502,38,50,
1284,0,1502,37,51,
1285,0,1502,37,51,
1286,0,1502,37,49,
1287,0,1502,36,48,
1288,0,1502,36,48,
1289,0,1502,36,46,
1290,0,1502,35,46,
1291,0,1502,33,48,
1292,0,1502,34,45,
1293,0,1502,34,45,
1294,0,1502,35,42,
1295,0,1502,35,41,
1296,0,1502,36,40,
1297,0,1502,36,39,
1298,0,1502,38,36,
1299,0,1502,40,33,
1300,0,1502,39,33,
1301,0,1502,39,32,
1302,0,1502,38,32,
1303,0,1502,37,33,
1304,0,1502,38,32,
1305,0,1502,39,31,
1306,0,1502,39,30,
1307,0,1502,39,30,
1308,0,1502,40,29,
1309,0,1502,40,29,
1310,0,1502,40,29,
1311,0,1502,39,30,
1312,0,1502,39,30,
1313,0,1502,39,30,
1314,0,1502,38,31,
1315,0,1502,37,32,
1316,0,1502,28,32,
1317,0,1502,28,32,
1318,0,1502,28,32,
1319,0,1502,28,31,
1320,0,1502,27,31,
1321,0,1502,28,30,
1322,0,1502,28,29,
1323,0,1502,29,28,
1324,0,1502,28,29,
1325,0,1502,27,29,
1326,0,1502,25,31,
1327,0,1502,25,31,
1328,0,1502,27,29,
1329,0,1502,27,29,
1330,0,1502,27,29,
1331,0,1502,27,29,
1332,0,1502,27,29,
1333,0,1502,27,29,
1334,0,1502,27,28,
1335,0,1502,26,29,
1336,0,1502,26,29,
1337,0,1502,25,30,
1338,0,1502,25,30,
1339,0,1502,26,29,
1340,0,1502,27,28,
1341,0,1502,27,28,
1342,0,1502,27,28,
1343,0,1502,28,27,
1344,0,1502,28,27,
1345,0,1502,28,27,
1346,0,1502,28,26,
1347,0,1502,29,25,
1348,0,1502,29,25,
1349,0,1502,28,25,
1350,0,1502,29,24,
1351,0,1502,28,25,
1352,0,1502,29,24,
1353,0,1502,29,24,
1354,0,1502,29,24,
1355,0,1502,30,23,
1356,0,1502,30,22,
1357,0,1502,30,22,
1358,0,1502,29,23,
1359,0,1502,25,27,
1360,0,1502,24,28,
1361,0,1502,24,28,
1362,0,1502,24,28,
1363,0,1502,24,28,
1364,0,1502,24,28,
1365,0,1502,24,27,
1366,0,1502,23,28,
1367,0,1502,23,28,
1368,0,1502,26,25,
1369,0,1502,26,25,
1370,0,1502,26,25,
1371,0,1502,26,25,
1372,0,1502,26,25,
1373,0,1502,27,24,
1374,0,1502,26,25,
1375,0,1502,26,25,
1376,0,1502,24,24,
1377,0,1502,24,24,
1378,0,1502,24,24,
1379,0,1502,27,21,
1380,0,1502,27,20,
1381,0,1502,26,21,
1382,0,1502,25,22,
1383,0,1502,25,22,
1384,0,1502,25,22,
1385,0,1502,25,22,
1386,0,1502,25,22,
1387,0,1502,25,22,
1388,0,1502,26,21,
1389,0,1502,25,22,
1390,0,1502,24,23,
1391,0,1502,26,21,
1392,0,1502,26,21,
1393,0,1502,28,19,
1394,0,1502,28,19,
1395,0,1502,27,20,
1396,0,1502,28,19,
1397,0,1502,28,19,
1398,0,1502,28,19,
1399,0,1502,28,19,
1400,0,1502,29,18,
1401,0,1502,29,18,
1402,0,1502,29,18,
1403,0,1502,30,17,
1404,0,1502,30,17,
1405,0,1502,30,17,
1406,0,1502,30,17,
1407,0,1502,31,16,
1408,0,1502,32,15,
1409,0,1502,33,14,
1410,0,1502,34,13,
1411,0,1502,34,13,
1412,0,1502,35,12,
1413,0,1502,35,12,
1414,0,1502,35,12,
1415,0,1502,35,12,
1416,0,1502,35,12,
1417,0,1502,35,12,
1418,0,1502,35,12,
1419,0,1502,35,12,
1420,0,1502,34,13,
1421,0,1502,33,14,
1422,0,1502,33,14,
1423,0,1502,34,13,
1424,0,1502,36,11,
1425,0,1502,36,11,
1426,0,1502,37,10,
1427,0,1502,37,10,
1428,0,1502,37,10,
1429,0,1502,37,10,
1430,0,1502,37,10,
1431,0,1502,37,10,
1432,0,1502,37,10,
1433,0,1502,36,11,
1434,0,1502,36,11,
1435,0,1502,36,11,
1436,0,1502,0,10,
1437,0,1502,0,10,
1438,0,1502,0,9,
1439,0,1502,0,9,
