time,waiting_passenger_cnt,fail_passenger_cnt,empty_vehicle_cnt,driving_vehicle_cnt,iter_time(second)
453,282,73,0,235,
454,277,80,0,235,
455,274,91,0,235,
456,270,95,0,235,
457,275,100,0,235,
458,276,107,0,235,
459,273,113,0,235,
460,279,131,0,235,
461,285,135,0,235,
462,282,139,0,235,
463,283,142,0,235,
464,287,146,0,235,
465,285,156,0,235,
466,280,167,0,234,
467,276,177,0,234,
468,273,190,0,234,
469,271,198,0,234,
470,262,221,0,234,
471,267,228,0,234,
472,256,243,0,234,
473,246,255,0,234,
474,243,265,0,234,
475,232,276,0,234,
476,231,285,0,234,
477,224,293,0,234,
478,215,302,0,234,
479,222,302,0,234,
480,214,325,0,323,
481,210,333,0,323,
482,197,344,0,323,
483,183,355,0,323,
484,185,357,0,323,
485,186,365,0,323,
486,186,365,0,323,
487,180,375,0,323,
488,181,383,0,323,
489,182,386,0,321,
490,161,410,0,321,
491,148,420,0,321,
492,158,421,0,321,
493,154,425,0,321,
494,151,433,0,321,
495,141,441,0,321,
496,131,447,0,321,
497,123,453,0,321,
498,118,463,0,321,
499,113,469,0,321,
500,106,483,0,321,
501,96,495,0,321,
502,95,499,0,321,
503,96,501,0,321,
504,89,508,0,321,
505,93,508,0,321,
506,87,516,0,321,
507,86,517,0,321,
508,93,517,0,321,
509,88,524,0,321,
510,86,538,0,321,
511,84,538,0,321,
512,88,538,0,321,
513,88,538,0,321,
514,88,542,0,321,
515,78,551,0,321,
516,79,551,0,321,
517,79,555,0,321,
518,73,564,0,321,
519,69,568,0,320,
520,71,568,0,320,
521,75,568,0,320,
522,64,576,0,320,
523,64,576,0,320,
524,66,576,0,320,
525,65,576,0,320,
526,58,576,0,320,
527,61,576,0,320,
528,54,581,0,320,
529,51,582,0,320,
530,46,589,0,320,
531,45,591,0,320,
532,37,594,0,320,
533,38,597,0,320,
534,37,597,0,320,
535,31,601,0,320,
536,30,603,0,320,
537,32,603,0,320,
538,27,610,0,320,
539,23,612,0,320,
540,14,622,0,328,
541,13,622,0,328,
542,15,625,0,328,
543,17,626,0,328,
544,19,627,0,328,
545,22,627,0,328,
546,20,628,0,328,
547,14,631,0,328,
548,15,631,0,328,
549,14,631,0,328,
550,14,631,0,328,
551,13,631,0,328,
552,10,631,0,328,
553,5,631,0,328,
554,4,631,0,328,
555,6,631,0,328,
556,6,631,0,328,
557,4,631,1,327,
558,4,631,3,325,
559,5,631,1,327,
560,7,631,0,328,
561,8,631,0,328,
562,4,631,0,328,
563,4,631,0,328,
564,5,631,0,328,
565,3,631,2,326,
566,5,631,3,325,
567,4,631,4,324,
568,4,632,4,324,
569,0,632,7,321,
570,0,632,4,324,
571,0,632,3,325,
572,5,632,4,324,
573,6,632,2,326,
574,3,632,2,326,
575,0,632,4,324,
576,0,632,6,322,
577,0,632,6,322,
578,0,632,6,322,
579,0,632,6,322,
580,2,632,4,324,
581,1,632,3,325,
582,3,632,0,328,
583,5,632,2,326,
584,7,632,2,326,
585,11,632,2,326,
586,14,632,2,326,
587,11,632,2,326,
588,8,632,3,325,
589,7,632,3,325,
590,3,632,5,323,
591,8,632,5,323,
592,6,632,4,324,
593,4,632,4,324,
594,3,632,3,325,
595,5,632,3,325,
596,7,632,2,326,
597,7,632,2,326,
598,7,632,2,326,
599,10,632,1,327,
600,24,632,0,387,
601,26,632,0,387,
602,23,632,0,387,
603,28,632,0,386,
604,33,632,0,386,
605,32,632,0,386,
606,36,632,0,386,
607,38,632,0,386,
608,33,632,0,386,
609,33,632,0,386,
610,39,633,0,386,
611,35,633,0,386,
612,32,635,0,386,
613,32,635,0,386,
614,31,635,0,386,
615,30,635,0,386,
616,32,635,0,386,
617,30,635,0,386,
618,31,635,0,386,
619,27,635,0,386,
620,35,635,0,386,
621,35,635,0,386,
622,36,635,0,386,
623,40,635,0,386,
624,42,635,0,386,
625,42,637,0,386,
626,42,639,0,386,
627,47,639,0,386,
628,47,639,0,386,
629,39,642,0,386,
630,32,654,0,386,
631,35,655,0,386,
632,35,655,0,386,
633,32,660,0,386,
634,32,661,0,386,
635,34,661,0,386,
636,34,661,0,386,
637,38,661,0,386,
638,32,661,0,386,
639,28,661,1,385,
640,28,662,0,386,
641,28,662,1,385,
642,28,662,1,385,
643,27,662,1,385,
644,25,662,3,383,
645,31,662,2,384,
646,29,662,2,384,
647,30,662,2,384,
648,28,662,2,384,
649,28,662,2,384,
650,24,668,0,386,
651,26,668,0,386,
652,27,669,0,386,
653,26,672,0,386,
654,29,675,0,386,
655,22,678,0,386,
656,15,679,0,386,
657,13,679,0,386,
658,12,679,0,386,
659,16,679,0,386,
660,13,685,0,388,
661,18,687,0,388,
662,22,687,0,388,
663,28,687,0,388,
664,31,687,0,388,
665,28,687,0,388,
666,29,687,0,388,
667,39,687,0,388,
668,42,687,0,388,
669,42,687,0,388,
670,43,687,0,388,
671,42,687,0,388,
672,44,687,0,388,
673,47,687,0,388,
674,55,687,0,388,
675,58,690,0,388,
676,62,690,0,388,
677,64,690,0,388,
678,70,690,0,388,
679,76,690,0,388,
680,81,691,0,388,
681,83,691,0,388,
682,82,691,0,388,
683,79,691,0,388,
684,83,691,0,388,
685,82,691,0,388,
686,87,691,0,388,
687,90,691,0,388,
688,90,691,0,388,
689,94,695,0,388,
690,107,698,0,388,
691,102,705,0,388,
692,98,709,0,388,
693,98,714,0,388,
694,101,714,0,388,
695,98,714,0,388,
696,100,714,0,388,
697,92,725,0,388,
698,93,727,0,388,
699,98,727,0,388,
700,107,727,0,388,
701,117,727,0,388,
702,118,728,0,388,
703,109,734,0,388,
704,103,742,0,388,
705,100,748,0,388,
706,100,752,0,388,
707,108,754,0,388,
708,104,760,0,388,
709,103,764,0,388,
710,104,770,0,388,
711,104,770,0,388,
712,108,770,0,388,
713,121,770,0,388,
714,113,773,0,388,
715,117,773,0,388,
716,118,778,0,388,
717,121,781,0,388,
718,133,781,0,388,
719,132,789,0,388,
720,13,805,0,515,
721,19,807,0,515,
722,24,807,0,515,
723,27,812,0,515,
724,38,812,0,515,
725,42,812,0,515,
726,48,814,0,515,
727,50,817,0,515,
728,57,818,0,515,
729,64,818,0,515,
730,70,818,0,515,
731,74,818,0,515,
732,79,818,0,514,
733,86,818,0,514,
734,89,818,0,514,
735,96,818,0,514,
736,100,818,0,514,
737,106,818,0,514,
738,104,818,0,514,
739,114,818,0,513,
740,124,818,0,513,
741,133,818,0,513,
742,132,818,0,513,
743,139,818,0,513,
744,146,818,0,513,
745,151,818,0,513,
746,162,818,0,513,
747,164,818,0,513,
748,167,818,0,513,
749,173,818,0,513,
750,181,818,0,513,
751,175,826,0,513,
752,172,831,0,512,
753,161,839,0,512,
754,146,850,0,512,
755,140,854,0,512,
756,129,861,0,512,
757,119,867,0,512,
758,98,875,0,512,
759,87,882,0,512,
760,74,888,0,512,
761,64,892,0,512,
762,59,897,0,512,
763,43,904,0,512,
764,38,907,0,512,
765,27,914,0,512,
766,22,918,0,510,
767,18,922,0,510,
768,27,922,0,510,
769,15,932,0,510,
770,16,940,0,509,
771,15,940,0,508,
772,14,940,0,508,
773,16,940,0,508,
774,16,940,0,508,
775,18,940,0,508,
776,22,940,0,508,
777,23,940,0,508,
778,26,940,0,508,
779,30,940,0,508,
780,8,940,0,525,
781,5,940,0,525,
782,6,940,0,525,
783,15,940,0,525,
784,10,940,0,525,
785,16,940,0,525,
786,19,940,0,525,
787,21,940,0,525,
788,27,940,0,525,
789,27,940,0,525,
790,28,940,0,524,
791,24,940,0,524,
792,29,940,0,524,
793,25,940,0,524,
794,14,940,0,524,
795,14,940,0,524,
796,13,940,0,524,
797,13,940,0,524,
798,11,944,0,524,
799,5,944,0,524,
800,16,944,0,524,
801,14,944,0,524,
802,13,944,0,524,
803,11,944,0,524,
804,15,944,0,524,
805,11,944,0,524,
806,9,944,1,523,
807,4,944,1,523,
808,0,944,4,520,
809,0,944,6,518,
810,7,944,1,522,
811,7,944,1,522,
812,5,944,3,520,
813,2,944,2,521,
814,2,944,0,523,
815,2,944,0,523,
816,1,944,1,522,
817,5,944,0,523,
818,2,944,0,523,
819,1,944,0,523,
820,7,944,0,523,
821,9,944,0,523,
822,7,944,0,523,
823,11,944,0,523,
824,13,944,0,523,
825,11,944,0,523,
826,13,944,0,522,
827,16,944,0,522,
828,19,944,0,522,
829,26,944,0,522,
830,16,944,0,522,
831,24,944,0,522,
832,15,944,0,522,
833,17,944,0,522,
834,19,944,0,522,
835,27,944,0,522,
836,25,944,0,522,
837,40,944,0,522,
838,41,944,0,522,
839,51,944,0,521,
840,56,945,0,525,
841,59,945,0,525,
842,63,945,0,525,
843,60,945,0,525,
844,66,945,0,525,
845,73,945,0,525,
846,82,945,0,525,
847,88,945,0,525,
848,90,945,0,525,
849,89,945,0,525,
850,94,951,0,525,
851,102,951,0,525,
852,108,951,0,525,
853,120,953,0,525,
854,130,953,0,525,
855,141,953,0,525,
856,140,955,0,525,
857,151,959,0,525,
858,153,959,0,525,
859,156,959,0,525,
860,172,959,0,525,
861,171,959,0,525,
862,177,959,0,525,
863,188,961,0,525,
864,193,963,0,525,
865,195,969,0,525,
866,206,969,0,525,
867,196,984,0,525,
868,196,985,0,525,
869,186,995,0,525,
870,196,1001,0,525,
871,198,1004,0,525,
872,204,1005,0,525,
873,213,1005,0,525,
874,208,1011,0,525,
875,208,1018,0,525,
876,206,1027,0,525,
877,200,1033,0,525,
878,210,1034,0,525,
879,219,1034,0,525,
880,220,1045,0,525,
881,227,1053,0,525,
882,233,1059,0,525,
883,223,1073,0,525,
884,221,1083,0,525,
885,226,1094,0,525,
886,235,1095,0,525,
887,218,1110,0,525,
888,219,1112,0,525,
889,219,1115,0,525,
890,218,1130,0,525,
891,216,1130,0,525,
892,223,1136,0,525,
893,216,1149,0,525,
894,211,1156,0,524,
895,206,1164,0,524,
896,210,1175,0,524,
897,209,1180,0,524,
898,215,1181,0,524,
899,218,1181,0,524,
900,213,1197,0,541,
901,207,1202,0,541,
902,217,1209,0,541,
903,216,1218,0,541,
904,223,1219,0,541,
905,221,1226,0,541,
906,221,1233,0,540,
907,228,1233,0,540,
908,212,1244,0,539,
909,207,1253,0,539,
910,212,1265,0,539,
911,214,1280,0,539,
912,198,1292,0,539,
913,194,1296,0,539,
914,191,1304,0,539,
915,181,1320,0,539,
916,178,1328,0,539,
917,176,1328,0,538,
918,182,1331,0,538,
919,189,1334,0,538,
920,190,1346,0,538,
921,201,1346,0,538,
922,189,1359,0,538,
923,188,1365,0,538,
924,185,1367,0,538,
925,188,1370,0,538,
926,178,1385,0,538,
927,176,1389,0,538,
928,173,1396,0,538,
929,168,1399,0,538,
930,166,1409,0,538,
931,172,1409,0,538,
932,155,1426,0,538,
933,147,1434,0,538,
934,141,1442,0,538,
935,133,1447,0,538,
936,129,1454,0,538,
937,130,1456,0,538,
938,121,1456,0,538,
939,118,1460,0,538,
940,111,1477,0,538,
941,98,1490,0,538,
942,91,1490,0,538,
943,95,1490,0,538,
944,87,1495,0,538,
945,81,1500,0,538,
946,77,1504,0,538,
947,73,1504,0,538,
948,68,1513,0,538,
949,55,1523,0,538,
950,40,1536,0,538,
951,31,1545,0,538,
952,27,1546,0,538,
953,17,1552,0,538,
954,21,1552,0,538,
955,12,1558,0,538,
956,12,1563,0,536,
957,14,1565,0,533,
958,12,1567,0,532,
959,16,1567,0,527,
960,15,1569,0,540,
961,22,1569,0,535,
962,24,1569,0,533,
963,27,1569,0,531,
964,23,1569,0,528,
965,27,1569,0,526,
966,25,1569,0,525,
967,26,1569,0,523,
968,25,1569,0,523,
969,29,1569,0,519,
970,43,1569,0,518,
971,42,1569,0,516,
972,44,1569,0,509,
973,37,1569,0,508,
974,37,1569,0,506,
975,40,1569,0,504,
976,41,1569,0,497,
977,41,1569,0,496,
978,40,1569,0,493,
979,40,1569,0,488,
980,36,1569,0,484,
981,36,1569,0,481,
982,39,1569,0,479,
983,39,1569,0,472,
984,38,1570,0,469,
985,33,1570,0,468,
986,31,1575,0,463,
987,30,1579,0,461,
988,28,1579,0,459,
989,20,1583,0,459,
990,27,1584,0,458,
991,20,1591,0,456,
992,19,1592,0,449,
993,15,1592,0,443,
994,13,1592,0,440,
995,9,1594,0,440,
996,9,1594,1,433,
997,7,1594,1,433,
998,6,1594,1,431,
999,7,1595,0,430,
1000,0,1600,1,426,
1001,1,1600,1,420,
1002,2,1600,0,418,
1003,4,1600,0,416,
1004,4,1600,0,416,
1005,5,1600,0,416,
1006,6,1600,0,413,
1007,7,1600,0,411,
1008,3,1600,0,409,
1009,3,1600,0,406,
1010,6,1600,0,405,
1011,4,1600,0,405,
1012,0,1600,0,402,
1013,2,1600,0,399,
1014,0,1600,1,393,
1015,0,1600,3,388,
1016,0,1600,4,384,
1017,0,1600,4,382,
1018,0,1600,4,380,
1019,0,1600,0,383,
1020,1,1600,0,383,
1021,1,1600,0,380,
1022,5,1600,0,375,
1023,4,1600,0,371,
1024,6,1600,0,369,
1025,2,1600,0,368,
1026,3,1600,0,365,
1027,7,1600,0,361,
1028,8,1600,0,359,
1029,8,1600,0,357,
1030,9,1600,0,353,
1031,3,1600,0,351,
1032,5,1600,0,347,
1033,6,1600,0,345,
1034,3,1600,0,344,
1035,2,1600,0,344,
1036,5,1600,0,339,
1037,3,1600,0,338,
1038,1,1600,0,334,
1039,0,1600,0,333,
1040,6,1600,0,330,
1041,6,1600,0,329,
1042,6,1600,0,325,
1043,4,1600,0,324,
1044,6,1600,0,323,
1045,4,1600,0,321,
1046,4,1600,0,321,
1047,0,1600,0,318,
1048,0,1600,1,315,
1049,3,1600,0,315,
1050,2,1600,0,312,
1051,3,1600,0,310,
1052,3,1600,0,306,
1053,0,1600,1,303,
1054,1,1600,0,302,
1055,2,1600,0,302,
1056,1,1600,0,302,
1057,1,1600,0,301,
1058,1,1600,0,300,
1059,0,1600,1,299,
1060,5,1600,0,299,
1061,7,1600,0,296,
1062,9,1600,0,295,
1063,7,1600,0,294,
1064,8,1600,0,292,
1065,6,1600,0,292,
1066,7,1600,0,290,
1067,6,1600,0,290,
1068,6,1600,0,287,
1069,5,1600,0,284,
1070,3,1600,0,283,
1071,3,1600,0,281,
1072,0,1600,0,281,
1073,0,1600,3,278,
1074,0,1600,5,276,
1075,0,1600,9,272,
1076,0,1600,9,271,
1077,0,1600,8,270,
1078,0,1600,8,270,
1079,0,1600,7,270,
1080,0,1600,9,269,
1081,0,1600,12,265,
1082,0,1600,13,263,
1083,0,1600,14,260,
1084,0,1600,11,263,
1085,0,1600,12,262,
1086,0,1600,14,260,
1087,0,1600,15,258,
1088,0,1600,15,257,
1089,0,1600,17,255,
1090,0,1600,20,251,
1091,0,1600,17,254,
1092,0,1600,17,253,
1093,0,1600,21,247,
1094,0,1600,21,244,
1095,0,1600,24,241,
1096,0,1600,24,241,
1097,0,1600,24,240,
1098,0,1600,26,236,
1099,0,1600,25,237,
1100,0,1600,27,234,
1101,0,1600,30,231,
1102,0,1600,29,231,
1103,0,1600,32,228,
1104,0,1600,36,223,
1105,0,1600,39,219,
1106,0,1600,41,216,
1107,0,1600,45,212,
1108,0,1600,46,210,
1109,0,1600,48,208,
1110,0,1600,48,208,
1111,0,1600,48,207,
1112,0,1600,46,209,
1113,0,1600,49,206,
1114,0,1600,50,204,
1115,0,1600,50,204,
1116,0,1600,47,205,
1117,0,1600,48,204,
1118,0,1600,50,202,
1119,0,1600,54,198,
1120,0,1600,54,198,
1121,0,1600,57,195,
1122,0,1600,59,192,
1123,0,1600,65,186,
1124,0,1600,68,183,
1125,0,1600,68,183,
1126,0,1600,68,183,
1127,0,1600,68,183,
1128,0,1600,69,182,
1129,0,1600,68,183,
1130,0,1600,68,182,
1131,0,1600,70,178,
1132,0,1600,68,180,
1133,0,1600,68,180,
1134,0,1600,68,180,
1135,0,1600,69,179,
1136,0,1600,56,179,
1137,0,1600,59,175,
1138,0,1600,60,172,
1139,0,1600,59,171,
1140,0,1600,66,171,
1141,0,1600,67,170,
1142,0,1600,70,166,
1143,0,1600,70,166,
1144,0,1600,71,164,
1145,0,1600,68,167,
1146,0,1600,72,159,
1147,0,1600,76,155,
1148,0,1600,78,153,
1149,0,1600,79,152,
1150,0,1600,81,149,
1151,0,1600,82,146,
1152,0,1600,83,143,
1153,0,1600,83,143,
1154,0,1600,87,139,
1155,0,1600,86,139,
1156,0,1600,84,139,
1157,0,1600,85,138,
1158,0,1600,86,137,
1159,0,1600,86,136,
1160,0,1600,88,134,
1161,0,1600,90,132,
1162,0,1600,93,127,
1163,0,1600,94,124,
1164,0,1600,98,119,
1165,0,1600,99,118,
1166,0,1600,99,118,
1167,0,1600,99,117,
1168,0,1600,100,116,
1169,0,1600,98,118,
1170,0,1600,97,118,
1171,0,1600,97,118,
1172,0,1600,98,114,
1173,0,1600,100,112,
1174,0,1600,99,111,
1175,0,1600,98,110,
1176,0,1600,100,107,
1177,0,1600,101,106,
1178,0,1600,100,107,
1179,0,1600,97,109,
1180,0,1600,99,107,
1181,0,1600,99,107,
1182,0,1600,98,108,
1183,0,1600,98,108,
1184,0,1600,99,107,
1185,0,1600,97,109,
1186,0,1600,99,107,
1187,0,1600,99,106,
1188,0,1600,99,106,
1189,0,1600,99,106,
1190,0,1600,103,102,
1191,0,1600,102,103,
1192,0,1600,103,102,
1193,0,1600,104,99,
1194,0,1600,104,99,
1195,0,1600,104,99,
1196,0,1600,103,98,
1197,0,1600,103,98,
1198,0,1600,100,101,
1199,0,1600,99,102,
1200,0,1600,100,100,
1201,0,1600,98,102,
1202,0,1600,97,103,
1203,0,1600,94,106,
1204,0,1600,96,103,
1205,0,1600,98,101,
1206,0,1600,97,102,
1207,0,1600,98,101,
1208,0,1600,98,101,
1209,0,1600,99,100,
1210,0,1600,100,99,
1211,0,1600,100,99,
1212,0,1600,100,99,
1213,0,1600,102,96,
1214,0,1600,102,95,
1215,0,1600,104,92,
1216,0,1600,105,91,
1217,0,1600,103,93,
1218,0,1600,104,92,
1219,0,1600,102,94,
1220,0,1600,104,92,
1221,0,1600,102,94,
1222,0,1600,105,90,
1223,0,1600,104,91,
1224,0,1600,106,89,
1225,0,1600,108,86,
1226,0,1600,111,83,
1227,0,1600,112,82,
1228,0,1600,113,81,
1229,0,1600,112,82,
1230,0,1600,114,80,
1231,0,1600,112,82,
1232,0,1600,113,81,
1233,0,1600,110,84,
1234,0,1600,112,82,
1235,0,1600,110,84,
1236,0,1600,108,86,
1237,0,1600,107,87,
1238,0,1600,107,87,
1239,0,1600,108,86,
1240,0,1600,110,84,
1241,0,1600,110,84,
1242,0,1600,114,80,
1243,0,1600,118,76,
1244,0,1600,115,79,
1245,0,1600,115,79,
1246,0,1600,117,77,
1247,0,1600,120,74,
1248,0,1600,115,79,
1249,0,1600,115,79,
1250,0,1600,116,78,
1251,0,1600,116,78,
1252,0,1600,118,76,
1253,0,1600,119,75,
1254,0,1600,122,72,
1255,0,1600,121,73,
1256,0,1600,41,72,
1257,0,1600,39,74,
1258,0,1600,38,74,
1259,0,1600,37,75,
1260,0,1600,37,74,
1261,0,1600,36,75,
1262,0,1600,37,74,
1263,0,1600,37,72,
1264,0,1600,38,70,
1265,0,1600,38,69,
1266,0,1600,39,68,
1267,0,1600,36,71,
1268,0,1600,35,72,
1269,0,1600,34,72,
1270,0,1600,33,72,
1271,0,1600,32,73,
1272,0,1600,34,69,
1273,0,1600,35,67,
1274,0,1600,35,65,
1275,0,1600,36,61,
1276,0,1600,34,62,
1277,0,1600,33,62,
1278,0,1600,33,61,
1279,0,1600,32,62,
1280,0,1600,31,62,
1281,0,1600,28,63,
1282,0,1600,29,62,
1283,0,1600,31,60,
1284,0,1600,32,56,
1285,0,1600,32,55,
1286,0,1600,32,54,
1287,0,1600,32,54,
1288,0,1600,32,54,
1289,0,1600,32,54,
1290,0,1600,31,55,
1291,0,1600,30,56,
1292,0,1600,28,58,
1293,0,1600,28,57,
1294,0,1600,29,54,
1295,0,1600,29,53,
1296,0,1600,29,52,
1297,0,1600,29,51,
1298,0,1600,30,49,
1299,0,1600,30,49,
1300,0,1600,29,50,
1301,0,1600,29,50,
1302,0,1600,32,47,
1303,0,1600,31,47,
1304,0,1600,32,45,
1305,0,1600,32,44,
1306,0,1600,32,44,
1307,0,1600,31,44,
1308,0,1600,32,42,
1309,0,1600,34,39,
1310,0,1600,34,39,
1311,0,1600,34,39,
1312,0,1600,34,36,
1313,0,1600,33,37,
1314,0,1600,33,37,
1315,0,1600,35,35,
1316,0,1600,24,35,
1317,0,1600,24,35,
1318,0,1600,24,34,
1319,0,1600,24,34,
1320,0,1600,25,33,
1321,0,1600,25,33,
1322,0,1600,24,33,
1323,0,1600,24,33,
1324,0,1600,25,31,
1325,0,1600,26,30,
1326,0,1600,25,31,
1327,0,1600,25,31,
1328,0,1600,25,31,
1329,0,1600,27,29,
1330,0,1600,27,29,
1331,0,1600,27,29,
1332,0,1600,28,28,
1333,0,1600,28,27,
1334,0,1600,28,26,
1335,0,1600,28,26,
1336,0,1600,27,27,
1337,0,1600,27,27,
1338,0,1600,27,26,
1339,0,1600,28,25,
1340,0,1600,27,26,
1341,0,1600,27,26,
1342,0,1600,28,25,
1343,0,1600,31,22,
1344,0,1600,31,22,
1345,0,1600,31,22,
1346,0,1600,31,22,
1347,0,1600,34,18,
1348,0,1600,33,19,
1349,0,1600,33,19,
1350,0,1600,32,20,
1351,0,1600,34,18,
1352,0,1600,35,17,
1353,0,1600,35,17,
1354,0,1600,35,17,
1355,0,1600,36,16,
1356,0,1600,36,16,
1357,0,1600,35,17,
1358,0,1600,32,20,
1359,0,1600,30,22,
1360,0,1600,30,22,
1361,0,1600,29,23,
1362,0,1600,29,23,
1363,0,1600,28,24,
1364,0,1600,28,24,
1365,0,1600,28,23,
1366,0,1600,27,24,
1367,0,1600,27,24,
1368,0,1600,28,23,
1369,0,1600,28,23,
1370,0,1600,27,24,
1371,0,1600,27,24,
1372,0,1600,27,24,
1373,0,1600,27,24,
1374,0,1600,27,24,
1375,0,1600,28,23,
1376,0,1600,26,23,
1377,0,1600,24,25,
1378,0,1600,24,25,
1379,0,1600,24,25,
1380,0,1600,24,25,
1381,0,1600,23,26,
1382,0,1600,23,26,
1383,0,1600,22,27,
1384,0,1600,22,27,
1385,0,1600,21,28,
1386,0,1600,21,28,
1387,0,1600,22,27,
1388,0,1600,23,26,
1389,0,1600,23,26,
1390,0,1600,24,25,
1391,0,1600,24,25,
1392,0,1600,24,25,
1393,0,1600,24,24,
1394,0,1600,24,24,
1395,0,1600,24,24,
1396,0,1600,25,23,
1397,0,1600,26,22,
1398,0,1600,26,22,
1399,0,1600,26,22,
1400,0,1600,26,22,
1401,0,1600,26,22,
1402,0,1600,26,21,
1403,0,1600,26,21,
1404,0,1600,26,21,
1405,0,1600,27,20,
1406,0,1600,27,20,
1407,0,1600,28,19,
1408,0,1600,29,18,
1409,0,1600,29,18,
1410,0,1600,29,18,
1411,0,1600,28,19,
1412,0,1600,29,18,
1413,0,1600,30,17,
1414,0,1600,31,16,
1415,0,1600,31,16,
1416,0,1600,31,16,
1417,0,1600,32,15,
1418,0,1600,33,14,
1419,0,1600,32,15,
1420,0,1600,32,15,
1421,0,1600,33,14,
1422,0,1600,34,13,
1423,0,1600,34,13,
1424,0,1600,34,13,
1425,0,1600,34,13,
1426,0,1600,34,13,
1427,0,1600,36,11,
1428,0,1600,36,11,
1429,0,1600,37,10,
1430,0,1600,37,10,
1431,0,1600,37,10,
1432,0,1600,37,10,
1433,0,1600,37,10,
1434,0,1600,37,10,
1435,0,1600,37,10,
1436,0,1600,0,9,
1437,1,1600,0,9,
1438,2,1600,0,9,
1439,2,1600,0,8,
