time,waiting_passenger_cnt,fail_passenger_cnt,empty_vehicle_cnt,driving_vehicle_cnt,iter_time(second)
640,0,590,22,364,
641,0,590,30,356,
642,0,590,30,356,
643,0,590,33,353,
644,0,590,33,353,
645,0,590,37,349,
646,0,590,39,347,
647,0,590,30,356,
648,0,590,33,353,
649,0,590,31,355,
650,0,590,31,355,
651,0,590,33,353,
652,0,590,32,354,
653,0,590,40,346,
654,0,590,37,349,
655,0,590,40,346,
656,0,590,47,339,
657,0,590,44,342,
658,0,590,47,339,
659,0,590,52,334,
660,0,590,42,346,
661,0,590,40,348,
662,0,590,37,351,
663,0,590,40,348,
664,0,590,36,352,
665,0,590,31,357,
666,0,590,28,360,
667,0,590,28,360,
668,0,590,31,357,
669,0,590,28,360,
670,0,590,28,360,
671,0,590,29,359,
672,0,590,33,355,
673,0,590,34,354,
674,0,590,35,353,
675,0,590,31,357,
676,0,590,26,362,
677,0,590,26,362,
678,0,590,19,369,
679,0,590,19,369,
680,0,590,8,380,
681,0,590,5,383,
682,1,590,3,385,
683,2,590,2,386,
684,9,590,0,388,
685,20,590,0,388,
686,18,590,0,388,
687,19,590,0,388,
688,15,590,0,388,
689,22,590,0,388,
690,27,590,0,388,
691,27,590,0,388,
692,36,590,0,388,
693,42,590,0,388,
694,48,590,0,388,
695,44,590,0,388,
696,47,590,0,388,
697,43,590,0,388,
698,46,590,0,388,
699,50,590,0,388,
700,60,590,0,388,
701,56,590,0,388,
702,52,590,0,388,
703,58,590,0,388,
704,63,590,0,388,
705,64,590,0,388,
706,68,590,0,388,
707,71,590,0,388,
708,76,590,0,388,
709,79,590,0,388,
710,90,590,0,388,
711,99,590,0,388,
712,104,591,0,388,
713,106,592,0,388,
714,104,598,0,388,
715,101,605,0,388,
716,101,605,0,388,
717,104,605,0,388,
718,116,605,0,388,
719,110,611,0,388,
720,2,615,0,515,
721,7,617,0,515,
722,8,617,0,515,
723,13,617,0,515,
724,17,617,0,515,
725,19,617,0,515,
726,22,617,0,515,
727,30,617,0,514,
728,31,617,0,514,
729,27,617,0,514,
730,31,617,0,513,
731,40,617,0,513,
732,48,617,0,513,
733,54,617,0,513,
734,49,617,0,513,
735,60,617,0,513,
736,72,617,0,513,
737,73,617,0,513,
738,75,617,0,513,
739,82,617,0,513,
740,90,617,0,513,
741,89,617,0,513,
742,93,617,0,513,
743,97,617,0,513,
744,104,617,0,513,
745,110,617,0,513,
746,117,617,0,513,
747,124,617,0,513,
748,131,617,0,513,
749,133,617,0,513,
750,137,617,0,513,
751,136,624,0,513,
752,127,625,0,513,
753,115,630,0,513,
754,111,633,0,513,
755,97,636,0,513,
756,86,639,0,513,
757,72,644,0,513,
758,68,644,0,513,
759,65,644,0,513,
760,65,648,0,513,
761,59,657,0,513,
762,49,665,0,513,
763,38,666,0,513,
764,47,666,0,512,
765,35,677,0,511,
766,22,689,0,510,
767,16,690,0,510,
768,13,692,0,510,
769,7,699,0,509,
770,3,704,0,509,
771,11,704,0,509,
772,10,704,0,509,
773,11,704,0,509,
774,18,704,0,509,
775,10,704,0,509,
776,6,704,0,509,
777,7,704,0,509,
778,0,704,0,509,
779,0,704,9,500,
780,0,704,20,506,
781,0,704,21,505,
782,0,704,18,508,
783,0,704,19,507,
784,0,704,27,499,
785,0,704,26,499,
786,0,704,26,499,
787,0,704,19,504,
788,0,704,17,506,
789,0,704,21,502,
790,0,704,25,498,
791,0,704,23,500,
792,0,704,28,495,
793,0,704,25,498,
794,0,704,21,502,
795,0,704,24,499,
796,0,704,22,501,
797,0,704,19,504,
798,0,704,18,505,
799,0,704,14,509,
800,0,704,9,514,
801,0,704,14,509,
802,0,704,7,516,
803,0,704,11,512,
804,0,704,3,520,
805,0,704,11,512,
806,0,704,11,512,
807,0,704,10,513,
808,0,704,14,509,
809,0,704,9,514,
810,0,704,5,518,
811,0,704,11,512,
812,0,704,22,501,
813,0,704,19,504,
814,0,704,18,505,
815,0,704,19,504,
816,0,704,17,506,
817,0,704,14,509,
818,0,704,18,505,
819,0,704,15,508,
820,0,704,5,518,
821,0,704,11,512,
822,0,704,6,517,
823,0,704,14,509,
824,0,704,19,504,
825,0,704,10,513,
826,0,704,6,516,
827,6,704,1,521,
828,6,704,1,521,
829,2,704,1,521,
830,5,704,0,522,
831,5,704,0,522,
832,6,704,0,522,
833,4,704,0,522,
834,4,704,0,522,
835,9,704,0,522,
836,8,704,0,522,
837,9,704,0,522,
838,8,704,0,522,
839,18,704,0,522,
840,25,704,0,526,
841,28,704,0,526,
842,17,704,0,526,
843,23,704,0,526,
844,32,704,0,525,
845,41,704,0,525,
846,46,704,0,525,
847,49,704,0,525,
848,56,704,0,525,
849,54,704,0,525,
850,64,704,0,525,
851,68,704,0,525,
852,69,704,0,525,
853,72,704,0,525,
854,77,704,0,525,
855,77,704,0,525,
856,87,704,0,525,
857,89,706,0,525,
858,87,706,0,525,
859,91,706,0,525,
860,114,708,0,525,
861,118,708,0,525,
862,123,708,0,525,
863,125,708,0,525,
864,127,708,0,525,
865,128,712,0,525,
866,139,712,0,525,
867,139,712,0,525,
868,143,712,0,525,
869,138,719,0,525,
870,158,719,0,525,
871,160,719,0,525,
872,167,719,0,525,
873,164,727,0,525,
874,162,735,0,525,
875,163,745,0,525,
876,165,750,0,525,
877,156,753,0,524,
878,162,758,0,524,
879,176,758,0,524,
880,189,768,0,524,
881,194,772,0,524,
882,202,773,0,524,
883,205,775,0,524,
884,199,780,0,524,
885,198,781,0,524,
886,196,791,0,524,
887,198,793,0,524,
888,195,793,0,524,
889,194,797,0,524,
890,183,822,0,524,
891,193,826,0,524,
892,196,831,0,524,
893,199,833,0,524,
894,202,835,0,524,
895,204,840,0,524,
896,202,851,0,524,
897,214,851,0,524,
898,223,855,0,524,
899,235,857,0,524,
900,201,877,0,541,
901,203,879,0,541,
902,217,886,0,541,
903,214,891,0,541,
904,216,897,0,541,
905,213,908,0,541,
906,221,909,0,541,
907,231,909,0,541,
908,227,920,0,540,
909,217,934,0,540,
910,208,957,0,540,
911,207,966,0,540,
912,192,975,0,540,
913,195,979,0,540,
914,202,979,0,539,
915,204,979,0,539,
916,205,987,0,539,
917,210,988,0,539,
918,216,988,0,539,
919,208,991,0,539,
920,206,1005,0,539,
921,207,1019,0,539,
922,198,1027,0,539,
923,194,1032,0,539,
924,193,1037,0,539,
925,193,1044,0,539,
926,190,1053,0,539,
927,186,1065,0,539,
928,178,1076,0,539,
929,176,1078,0,539,
930,184,1078,0,539,
931,186,1082,0,539,
932,164,1103,0,539,
933,158,1105,0,538,
934,151,1113,0,538,
935,140,1121,0,538,
936,136,1130,0,538,
937,119,1140,0,538,
938,105,1147,0,538,
939,101,1151,0,538,
940,91,1165,0,538,
941,84,1167,0,538,
942,85,1167,0,538,
943,78,1174,0,538,
944,70,1181,0,538,
945,63,1183,0,538,
946,57,1192,0,538,
947,41,1198,0,537,
948,39,1199,0,537,
949,36,1199,0,537,
950,23,1211,0,537,
951,10,1224,0,537,
952,6,1224,0,537,
953,7,1226,0,537,
954,0,1230,0,537,
955,2,1230,0,537,
956,0,1230,1,530,
957,0,1230,7,521,
958,0,1230,5,515,
959,0,1230,0,513,
960,3,1230,0,526,
961,8,1230,0,523,
962,16,1230,0,522,
963,19,1230,0,519,
964,21,1230,0,519,
965,19,1230,0,518,
966,24,1230,0,517,
967,26,1230,0,511,
968,22,1230,0,509,
969,25,1230,0,508,
970,25,1230,0,505,
971,18,1230,0,500,
972,21,1230,0,498,
973,24,1230,0,496,
974,26,1230,0,495,
975,28,1230,0,491,
976,29,1230,0,489,
977,30,1230,0,487,
978,26,1230,0,484,
979,28,1230,0,482,
980,31,1230,0,476,
981,29,1230,0,474,
982,31,1230,0,472,
983,35,1230,0,471,
984,37,1230,0,469,
985,39,1230,0,468,
986,41,1230,0,466,
987,40,1230,0,466,
988,44,1230,0,465,
989,45,1230,0,464,
990,46,1233,0,460,
991,40,1238,0,456,
992,29,1245,0,451,
993,23,1248,0,445,
994,21,1248,0,443,
995,21,1248,0,441,
996,21,1248,0,439,
997,22,1248,0,434,
998,17,1248,0,432,
999,19,1248,0,429,
1000,22,1248,0,425,
1001,25,1248,0,421,
1002,23,1251,0,418,
1003,16,1254,0,415,
1004,10,1256,0,414,
1005,11,1256,0,413,
1006,7,1256,0,407,
1007,7,1256,0,404,
1008,10,1256,0,401,
1009,7,1258,0,400,
1010,8,1259,0,397,
1011,7,1259,0,397,
1012,8,1260,0,394,
1013,8,1263,0,391,
1014,6,1263,0,391,
1015,2,1263,0,390,
1016,4,1263,0,388,
1017,5,1263,0,386,
1018,9,1263,0,385,
1019,8,1263,0,381,
1020,5,1263,0,381,
1021,8,1263,0,378,
1022,5,1263,0,378,
1023,4,1263,0,376,
1024,8,1263,0,374,
1025,8,1263,0,372,
1026,10,1263,0,371,
1027,12,1263,0,367,
1028,17,1263,0,363,
1029,20,1263,0,358,
1030,20,1263,0,357,
1031,21,1263,0,356,
1032,24,1263,0,356,
1033,28,1263,0,352,
1034,28,1263,0,349,
1035,30,1263,0,344,
1036,27,1263,0,340,
1037,26,1263,0,337,
1038,22,1264,0,336,
1039,15,1264,0,336,
1040,17,1264,0,334,
1041,21,1264,0,334,
1042,20,1264,0,331,
1043,17,1264,0,331,
1044,16,1264,0,328,
1045,14,1264,0,326,
1046,12,1266,0,324,
1047,15,1267,0,321,
1048,18,1267,0,320,
1049,16,1267,0,319,
1050,20,1267,0,319,
1051,19,1267,0,316,
1052,17,1267,0,312,
1053,16,1267,0,310,
1054,10,1271,0,310,
1055,8,1271,0,310,
1056,6,1273,0,309,
1057,8,1275,0,308,
1058,3,1278,0,308,
1059,0,1278,0,308,
1060,0,1278,1,307,
1061,2,1278,0,308,
1062,4,1278,0,307,
1063,3,1278,0,305,
1064,2,1278,1,303,
1065,1,1278,2,301,
1066,0,1278,3,298,
1067,0,1278,5,294,
1068,0,1278,8,289,
1069,0,1278,10,287,
1070,0,1278,6,289,
1071,0,1278,9,286,
1072,0,1278,9,283,
1073,0,1278,7,283,
1074,0,1278,4,283,
1075,0,1278,5,282,
1076,0,1278,8,279,
1077,0,1278,8,276,
1078,0,1278,8,275,
1079,0,1278,8,275,
1080,0,1278,8,276,
1081,0,1278,10,274,
1082,0,1278,17,266,
1083,0,1278,16,267,
1084,0,1278,18,263,
1085,0,1278,19,260,
1086,0,1278,18,260,
1087,0,1278,22,256,
1088,0,1278,22,255,
1089,0,1278,23,254,
1090,0,1278,23,254,
1091,0,1278,24,253,
1092,0,1278,28,247,
1093,0,1278,30,240,
1094,0,1278,33,236,
1095,0,1278,37,230,
1096,0,1278,39,226,
1097,0,1278,38,227,
1098,0,1278,39,225,
1099,0,1278,41,223,
1100,0,1278,41,222,
1101,0,1278,39,224,
1102,0,1278,42,221,
1103,0,1278,43,220,
1104,0,1278,45,218,
1105,0,1278,49,213,
1106,0,1278,54,208,
1107,0,1278,55,207,
1108,0,1278,54,206,
1109,0,1278,53,207,
1110,0,1278,52,208,
1111,0,1278,51,209,
1112,0,1278,53,206,
1113,0,1278,56,203,
1114,0,1278,57,202,
1115,0,1278,59,199,
1116,0,1278,57,199,
1117,0,1278,57,198,
1118,0,1278,59,196,
1119,0,1278,59,196,
1120,0,1278,58,196,
1121,0,1278,62,191,
1122,0,1278,66,187,
1123,0,1278,67,186,
1124,0,1278,71,182,
1125,0,1278,74,178,
1126,0,1278,73,179,
1127,0,1278,76,176,
1128,0,1278,79,173,
1129,0,1278,82,170,
1130,0,1278,79,172,
1131,0,1278,79,172,
1132,0,1278,83,167,
1133,0,1278,88,162,
1134,0,1278,87,163,
1135,0,1278,89,161,
1136,0,1278,66,160,
1137,0,1278,68,157,
1138,0,1278,66,159,
1139,0,1278,67,157,
1140,0,1278,76,155,
1141,0,1278,77,154,
1142,0,1278,79,152,
1143,0,1278,83,147,
1144,0,1278,84,144,
1145,0,1278,85,141,
1146,0,1278,88,137,
1147,0,1278,93,132,
1148,0,1278,93,131,
1149,0,1278,92,132,
1150,0,1278,91,132,
1151,0,1278,94,129,
1152,0,1278,95,128,
1153,0,1278,94,128,
1154,0,1278,94,127,
1155,0,1278,92,129,
1156,0,1278,93,127,
1157,0,1278,94,125,
1158,0,1278,95,123,
1159,0,1278,94,123,
1160,0,1278,90,127,
1161,0,1278,90,125,
1162,0,1278,89,124,
1163,0,1278,92,120,
1164,0,1278,92,120,
1165,0,1278,91,120,
1166,0,1278,90,120,
1167,0,1278,90,120,
1168,0,1278,94,115,
1169,0,1278,96,113,
1170,0,1278,93,116,
1171,0,1278,93,116,
1172,0,1278,96,113,
1173,0,1278,96,113,
1174,0,1278,97,111,
1175,0,1278,94,114,
1176,0,1278,97,109,
1177,0,1278,100,106,
1178,0,1278,100,105,
1179,0,1278,103,102,
1180,0,1278,96,109,
1181,0,1278,94,111,
1182,0,1278,95,110,
1183,0,1278,96,109,
1184,0,1278,96,108,
1185,0,1278,95,108,
1186,0,1278,96,105,
1187,0,1278,95,105,
1188,0,1278,96,103,
1189,0,1278,95,104,
1190,0,1278,95,104,
1191,0,1278,95,104,
1192,0,1278,94,105,
1193,0,1278,96,103,
1194,0,1278,99,100,
1195,0,1278,99,100,
1196,0,1278,102,96,
1197,0,1278,101,97,
1198,0,1278,100,98,
1199,0,1278,101,97,
1200,0,1278,99,101,
1201,0,1278,98,101,
1202,0,1278,99,100,
1203,0,1278,96,102,
1204,0,1278,94,104,
1205,0,1278,94,104,
1206,0,1278,97,101,
1207,0,1278,97,101,
1208,0,1278,99,99,
1209,0,1278,98,100,
1210,0,1278,99,99,
1211,0,1278,93,105,
1212,0,1278,95,103,
1213,0,1278,101,97,
1214,0,1278,99,98,
1215,0,1278,100,97,
1216,0,1278,101,96,
1217,0,1278,105,92,
1218,0,1278,107,90,
1219,0,1278,107,90,
1220,0,1278,106,91,
1221,0,1278,109,88,
1222,0,1278,109,88,
1223,0,1278,111,86,
1224,0,1278,112,85,
1225,0,1278,114,83,
1226,0,1278,113,84,
1227,0,1278,113,84,
1228,0,1278,115,82,
1229,0,1278,115,81,
1230,0,1278,114,82,
1231,0,1278,115,81,
1232,0,1278,116,80,
1233,0,1278,116,80,
1234,0,1278,115,81,
1235,0,1278,115,80,
1236,0,1278,116,79,
1237,0,1278,115,80,
1238,0,1278,114,81,
1239,0,1278,113,82,
1240,0,1278,114,81,
1241,0,1278,117,77,
1242,0,1278,116,78,
1243,0,1278,117,77,
1244,0,1278,118,76,
1245,0,1278,117,77,
1246,0,1278,116,78,
1247,0,1278,120,74,
1248,0,1278,120,74,
1249,0,1278,121,73,
1250,0,1278,124,70,
1251,0,1278,125,69,
1252,0,1278,126,68,
1253,0,1278,126,68,
1254,0,1278,125,69,
1255,0,1278,125,69,
1256,0,1278,47,70,
1257,0,1278,47,69,
1258,0,1278,46,69,
1259,0,1278,43,72,
1260,0,1278,45,70,
1261,0,1278,44,68,
1262,0,1278,44,68,
1263,0,1278,43,67,
1264,0,1278,40,70,
1265,0,1278,39,71,
1266,0,1278,38,72,
1267,0,1278,38,70,
1268,0,1278,37,71,
1269,0,1278,38,67,
1270,0,1278,37,68,
1271,0,1278,37,68,
1272,0,1278,37,67,
1273,0,1278,38,65,
1274,0,1278,38,63,
1275,0,1278,37,64,
1276,0,1278,35,65,
1277,0,1278,35,65,
1278,0,1278,35,63,
1279,0,1278,36,61,
1280,0,1278,36,60,
1281,0,1278,37,59,
1282,0,1278,38,57,
1283,0,1278,38,55,
1284,0,1278,38,55,
1285,0,1278,37,55,
1286,0,1278,37,54,
1287,0,1278,36,54,
1288,0,1278,36,54,
1289,0,1278,34,55,
1290,0,1278,32,55,
1291,0,1278,29,57,
1292,0,1278,27,58,
1293,0,1278,25,60,
1294,0,1278,26,57,
1295,0,1278,27,54,
1296,0,1278,27,53,
1297,0,1278,27,53,
1298,0,1278,27,53,
1299,0,1278,24,56,
1300,0,1278,25,54,
1301,0,1278,24,54,
1302,0,1278,24,54,
1303,0,1278,24,54,
1304,0,1278,24,53,
1305,0,1278,25,51,
1306,0,1278,26,50,
1307,0,1278,26,49,
1308,0,1278,25,50,
1309,0,1278,24,51,
1310,0,1278,24,50,
1311,0,1278,26,47,
1312,0,1278,26,47,
1313,0,1278,26,47,
1314,0,1278,27,45,
1315,0,1278,28,44,
1316,0,1278,20,46,
1317,0,1278,19,47,
1318,0,1278,18,48,
1319,0,1278,17,48,
1320,0,1278,16,49,
1321,0,1278,16,49,
1322,0,1278,16,49,
1323,0,1278,15,50,
1324,0,1278,15,50,
1325,0,1278,15,49,
1326,0,1278,15,49,
1327,0,1278,15,48,
1328,0,1278,16,47,
1329,0,1278,17,46,
1330,0,1278,16,46,
1331,0,1278,19,43,
1332,0,1278,20,40,
1333,0,1278,19,40,
1334,0,1278,17,42,
1335,0,1278,18,41,
1336,0,1278,19,39,
1337,0,1278,18,40,
1338,0,1278,17,41,
1339,0,1278,17,41,
1340,0,1278,18,40,
1341,0,1278,17,41,
1342,0,1278,17,41,
1343,0,1278,18,40,
1344,0,1278,17,41,
1345,0,1278,19,39,
1346,0,1278,21,37,
1347,0,1278,21,37,
1348,0,1278,22,35,
1349,0,1278,22,35,
1350,0,1278,23,33,
1351,0,1278,23,33,
1352,0,1278,22,34,
1353,0,1278,22,33,
1354,0,1278,22,33,
1355,0,1278,22,31,
1356,0,1278,22,31,
1357,0,1278,22,30,
1358,0,1278,21,31,
1359,0,1278,21,31,
1360,0,1278,22,29,
1361,0,1278,23,28,
1362,0,1278,23,28,
1363,0,1278,22,29,
1364,0,1278,23,28,
1365,0,1278,23,28,
1366,0,1278,23,28,
1367,0,1278,24,27,
1368,0,1278,24,27,
1369,0,1278,26,25,
1370,0,1278,26,25,
1371,0,1278,26,25,
1372,0,1278,26,25,
1373,0,1278,26,25,
1374,0,1278,27,24,
1375,0,1278,27,24,
1376,0,1278,23,24,
1377,0,1278,26,21,
1378,0,1278,26,21,
1379,0,1278,27,20,
1380,0,1278,27,20,
1381,0,1278,26,21,
1382,0,1278,26,21,
1383,0,1278,26,21,
1384,0,1278,27,20,
1385,0,1278,29,18,
1386,0,1278,28,19,
1387,0,1278,29,18,
1388,0,1278,30,17,
1389,0,1278,30,17,
1390,0,1278,31,16,
1391,0,1278,30,17,
1392,0,1278,31,16,
1393,0,1278,31,16,
1394,0,1278,30,17,
1395,0,1278,31,16,
1396,0,1278,31,16,
1397,0,1278,31,16,
1398,0,1278,31,16,
1399,0,1278,33,14,
1400,0,1278,33,14,
1401,0,1278,34,13,
1402,0,1278,34,13,
1403,0,1278,34,13,
1404,0,1278,34,13,
1405,0,1278,36,11,
1406,0,1278,37,10,
1407,0,1278,36,11,
1408,0,1278,36,11,
1409,0,1278,36,11,
1410,0,1278,36,11,
1411,0,1278,36,11,
1412,0,1278,36,11,
1413,0,1278,37,10,
1414,0,1278,36,11,
1415,0,1278,37,10,
1416,0,1278,37,10,
1417,0,1278,38,9,
1418,0,1278,38,9,
1419,0,1278,37,10,
1420,0,1278,37,10,
1421,0,1278,37,10,
1422,0,1278,38,9,
1423,0,1278,38,9,
1424,0,1278,38,9,
1425,0,1278,38,9,
1426,0,1278,37,10,
1427,0,1278,38,9,
1428,0,1278,37,10,
1429,0,1278,37,10,
1430,0,1278,38,9,
1431,0,1278,38,9,
1432,0,1278,38,9,
1433,0,1278,37,10,
1434,0,1278,37,10,
1435,0,1278,37,10,
1436,0,1278,0,10,
1437,0,1278,0,9,
1438,0,1278,0,9,
1439,0,1278,0,8,
