time,waiting_passenger_cnt,fail_passenger_cnt,empty_vehicle_cnt,driving_vehicle_cnt,iter_time(second)
494,154,403,0,322,
495,144,417,0,322,
496,145,417,0,322,
497,152,417,0,322,
498,150,417,0,322,
499,144,425,0,322,
500,133,450,0,322,
501,120,462,0,322,
502,119,463,0,322,
503,116,467,0,322,
504,119,468,0,322,
505,114,475,0,322,
506,110,481,0,322,
507,117,481,0,322,
508,109,489,0,322,
509,105,497,0,322,
510,101,512,0,322,
511,103,513,0,322,
512,106,514,0,322,
513,107,516,0,322,
514,105,518,0,322,
515,101,523,0,322,
516,96,527,0,322,
517,99,527,0,322,
518,95,528,0,322,
519,91,528,0,322,
520,76,540,0,322,
521,74,543,0,322,
522,69,550,0,322,
523,60,554,0,322,
524,51,557,0,322,
525,43,561,0,322,
526,47,561,0,322,
527,41,567,0,322,
528,40,567,0,322,
529,37,569,0,322,
530,26,582,0,322,
531,26,582,0,322,
532,31,582,0,322,
533,32,583,0,322,
534,28,587,0,322,
535,25,588,0,322,
536,20,590,0,322,
537,11,596,0,322,
538,7,596,1,321,
539,5,599,0,322,
540,1,603,0,330,
541,4,603,0,330,
542,2,603,0,330,
543,1,603,0,330,
544,2,603,0,329,
545,0,603,0,329,
546,1,603,1,328,
547,1,603,2,327,
548,0,603,3,325,
549,8,603,5,323,
550,6,603,5,323,
551,5,603,4,324,
552,7,603,4,324,
553,4,603,4,324,
554,5,603,2,326,
555,4,603,2,325,
556,4,603,1,326,
557,6,603,0,327,
558,3,603,0,327,
559,4,603,0,327,
560,4,603,1,326,
561,6,603,1,326,
562,9,603,0,327,
563,8,603,0,327,
564,1,603,0,327,
565,2,603,0,327,
566,3,603,0,327,
567,0,603,1,326,
568,3,603,1,326,
569,3,603,2,325,
570,5,603,1,326,
571,9,603,0,327,
572,10,603,0,327,
573,9,603,0,327,
574,11,603,0,327,
575,11,603,0,327,
576,6,603,0,327,
577,4,603,0,327,
578,3,603,0,327,
579,4,603,2,325,
580,4,603,1,326,
581,3,603,2,325,
582,3,603,1,326,
583,4,603,0,327,
584,4,603,0,327,
585,4,603,1,326,
586,0,603,2,325,
587,0,603,2,325,
588,0,603,7,320,
589,0,603,9,318,
590,0,603,5,322,
591,0,603,9,318,
592,0,603,11,316,
593,0,603,7,320,
594,0,603,8,319,
595,0,603,10,317,
596,0,603,8,319,
597,0,603,6,321,
598,3,603,3,324,
599,3,603,1,326,
600,15,603,0,386,
601,12,603,0,386,
602,12,603,0,386,
603,15,603,0,386,
604,18,603,0,386,
605,17,603,0,386,
606,17,603,0,386,
607,15,603,0,386,
608,16,603,0,386,
609,14,603,0,386,
610,16,603,0,386,
611,12,603,0,386,
612,16,603,0,386,
613,14,603,0,386,
614,21,603,0,386,
615,19,603,0,386,
616,22,603,0,386,
617,26,603,0,386,
618,26,603,0,386,
619,27,603,0,386,
620,22,603,0,386,
621,21,603,0,386,
622,26,603,0,386,
623,31,603,0,386,
624,37,603,0,386,
625,39,603,0,386,
626,42,603,0,386,
627,43,603,0,386,
628,36,606,0,386,
629,37,606,0,386,
630,39,612,0,386,
631,41,612,0,386,
632,39,614,0,386,
633,39,614,0,386,
634,37,614,0,386,
635,41,614,0,386,
636,39,614,0,386,
637,36,614,0,386,
638,35,614,0,386,
639,37,614,0,386,
640,38,614,0,386,
641,32,614,0,386,
642,29,617,0,386,
643,26,617,0,386,
644,25,621,0,386,
645,22,621,0,386,
646,24,624,0,386,
647,19,624,0,386,
648,22,624,0,386,
649,29,624,0,386,
650,31,624,0,386,
651,33,624,0,386,
652,29,629,0,386,
653,21,634,0,386,
654,15,639,0,386,
655,17,641,0,386,
656,12,642,0,386,
657,10,642,0,386,
658,11,642,0,386,
659,6,643,0,386,
660,14,643,0,388,
661,23,643,0,388,
662,26,643,0,388,
663,31,643,0,388,
664,32,643,0,388,
665,35,643,0,388,
666,31,643,0,388,
667,34,643,0,388,
668,31,643,0,388,
669,35,643,0,388,
670,38,643,0,388,
671,43,643,0,388,
672,48,643,0,388,
673,54,643,0,388,
674,56,643,0,388,
675,54,643,0,388,
676,56,643,0,388,
677,59,643,0,388,
678,64,644,0,388,
679,59,649,0,388,
680,67,649,0,388,
681,71,649,0,388,
682,75,649,0,388,
683,77,649,0,388,
684,80,649,0,388,
685,79,649,0,388,
686,79,649,0,388,
687,80,649,0,388,
688,84,649,0,388,
689,90,649,0,388,
690,94,657,0,388,
691,89,666,0,388,
692,92,666,0,388,
693,96,669,0,388,
694,102,670,0,388,
695,104,671,0,388,
696,111,671,0,388,
697,110,674,0,388,
698,114,674,0,388,
699,109,678,0,388,
700,125,681,0,388,
701,125,686,0,388,
702,120,691,0,388,
703,115,697,0,388,
704,123,697,0,388,
705,131,697,0,388,
706,136,699,0,388,
707,143,702,0,388,
708,144,708,0,388,
709,145,708,0,388,
710,143,716,0,388,
711,141,720,0,388,
712,140,724,0,388,
713,146,726,0,388,
714,140,728,0,388,
715,142,728,0,388,
716,146,728,0,388,
717,149,729,0,388,
718,149,733,0,388,
719,140,739,0,388,
720,19,751,0,515,
721,22,755,0,515,
722,22,758,0,515,
723,27,765,0,515,
724,34,770,0,515,
725,40,770,0,515,
726,39,770,0,515,
727,44,770,0,515,
728,47,770,0,515,
729,50,770,0,515,
730,59,770,0,515,
731,62,770,0,515,
732,63,770,0,515,
733,59,770,0,515,
734,65,770,0,515,
735,74,770,0,515,
736,80,770,0,515,
737,81,770,0,515,
738,85,770,0,514,
739,90,770,0,514,
740,101,770,0,514,
741,102,770,0,514,
742,100,770,0,514,
743,105,770,0,513,
744,106,770,0,513,
745,118,770,0,512,
746,130,770,0,511,
747,128,770,0,511,
748,132,770,0,511,
749,137,770,0,510,
750,148,770,0,510,
751,134,777,0,510,
752,132,780,0,510,
753,122,792,0,510,
754,109,802,0,510,
755,103,808,0,510,
756,96,809,0,509,
757,90,814,0,509,
758,80,817,0,509,
759,74,820,0,509,
760,75,827,0,509,
761,75,829,0,509,
762,79,829,0,509,
763,76,829,0,509,
764,61,835,0,509,
765,53,844,0,509,
766,42,850,0,509,
767,46,851,0,508,
768,43,853,0,508,
769,39,857,0,508,
770,27,868,0,508,
771,24,868,0,508,
772,15,868,0,508,
773,10,873,0,508,
774,3,876,0,508,
775,0,879,3,505,
776,0,879,7,501,
777,0,879,11,497,
778,0,879,13,495,
779,0,879,13,495,
780,0,879,24,501,
781,0,879,25,500,
782,0,879,29,496,
783,0,879,27,498,
784,0,879,23,502,
785,0,879,33,491,
786,0,879,29,495,
787,0,879,33,491,
788,0,879,36,488,
789,0,879,38,486,
790,0,879,32,492,
791,0,879,35,489,
792,0,879,34,490,
793,0,879,33,490,
794,0,879,37,486,
795,0,879,31,492,
796,0,879,28,495,
797,0,879,26,497,
798,0,879,20,503,
799,0,879,24,499,
800,0,879,26,497,
801,0,879,24,499,
802,0,879,25,498,
803,0,879,33,490,
804,0,879,31,492,
805,0,879,32,491,
806,0,879,33,490,
807,0,879,22,501,
808,0,879,22,501,
809,0,879,20,503,
810,0,879,11,512,
811,1,879,3,520,
812,2,879,0,523,
813,4,879,0,523,
814,3,879,0,523,
815,12,879,0,523,
816,7,879,0,523,
817,7,879,0,523,
818,2,879,0,523,
819,0,879,0,523,
820,4,879,0,523,
821,0,879,2,521,
822,2,879,0,523,
823,0,879,8,515,
824,0,879,2,521,
825,0,879,0,523,
826,0,879,6,517,
827,0,879,3,520,
828,2,879,0,523,
829,2,879,0,523,
830,7,879,0,523,
831,3,879,0,523,
832,0,879,0,523,
833,3,879,1,522,
834,3,879,1,522,
835,6,879,0,523,
836,16,879,0,523,
837,15,879,0,523,
838,3,879,0,523,
839,0,879,4,519,
840,13,879,0,527,
841,17,879,0,527,
842,26,879,0,527,
843,30,879,0,527,
844,39,879,0,527,
845,45,879,0,527,
846,46,879,0,527,
847,56,879,0,527,
848,62,879,0,527,
849,68,879,0,527,
850,82,879,0,527,
851,88,879,0,527,
852,93,879,0,527,
853,101,879,0,527,
854,112,879,0,527,
855,122,879,0,527,
856,129,879,0,526,
857,138,879,0,526,
858,140,879,0,526,
859,147,879,0,526,
860,154,879,0,526,
861,161,879,0,526,
862,167,879,0,526,
863,169,879,0,526,
864,173,879,0,526,
865,174,879,0,526,
866,184,879,0,526,
867,184,879,0,526,
868,190,879,0,526,
869,195,879,0,525,
870,203,892,0,525,
871,195,896,0,525,
872,193,905,0,525,
873,192,909,0,525,
874,190,918,0,525,
875,191,924,0,525,
876,192,925,0,525,
877,195,935,0,525,
878,198,941,0,525,
879,199,947,0,525,
880,188,961,0,525,
881,188,967,0,525,
882,194,972,0,525,
883,188,980,0,525,
884,183,991,0,525,
885,180,1001,0,525,
886,186,1008,0,525,
887,172,1017,0,525,
888,167,1019,0,525,
889,161,1026,0,525,
890,175,1033,0,525,
891,183,1040,0,525,
892,184,1046,0,524,
893,188,1048,0,524,
894,188,1052,0,524,
895,198,1053,0,524,
896,199,1063,0,524,
897,220,1063,0,524,
898,223,1069,0,523,
899,228,1074,0,523,
900,224,1090,0,539,
901,224,1090,0,539,
902,228,1098,0,539,
903,229,1101,0,539,
904,230,1108,0,539,
905,223,1114,0,539,
906,224,1117,0,539,
907,222,1129,0,539,
908,221,1139,0,539,
909,220,1146,0,539,
910,230,1149,0,539,
911,233,1155,0,539,
912,236,1165,0,539,
913,243,1168,0,539,
914,238,1174,0,539,
915,242,1181,0,539,
916,248,1185,0,539,
917,254,1185,0,539,
918,260,1185,0,539,
919,268,1187,0,539,
920,254,1208,0,539,
921,244,1223,0,539,
922,240,1230,0,539,
923,234,1236,0,539,
924,229,1240,0,539,
925,221,1251,0,539,
926,213,1262,0,539,
927,201,1283,0,539,
928,199,1292,0,539,
929,190,1302,0,539,
930,196,1313,0,539,
931,205,1314,0,539,
932,198,1326,0,539,
933,191,1330,0,539,
934,191,1337,0,539,
935,194,1337,0,539,
936,186,1341,0,539,
937,173,1351,0,539,
938,161,1360,0,539,
939,153,1366,0,539,
940,147,1379,0,539,
941,143,1388,0,539,
942,125,1401,0,539,
943,119,1411,0,539,
944,108,1412,0,539,
945,96,1423,0,539,
946,87,1433,0,539,
947,84,1439,0,539,
948,80,1445,0,539,
949,62,1455,0,539,
950,66,1461,0,539,
951,60,1467,0,539,
952,64,1469,0,539,
953,57,1469,0,539,
954,57,1469,0,539,
955,59,1470,0,538,
956,57,1475,0,536,
957,51,1484,0,533,
958,43,1491,0,530,
959,44,1492,0,527,
960,25,1509,0,540,
961,18,1517,0,536,
962,14,1517,0,535,
963,17,1517,0,529,
964,14,1517,0,527,
965,15,1517,0,520,
966,13,1517,0,517,
967,12,1517,0,515,
968,16,1517,0,510,
969,19,1517,0,508,
970,21,1517,0,507,
971,19,1517,0,504,
972,24,1517,0,500,
973,24,1517,0,495,
974,21,1517,0,488,
975,17,1517,0,486,
976,17,1517,0,484,
977,16,1517,0,481,
978,14,1517,0,475,
979,11,1517,0,473,
980,10,1525,0,473,
981,9,1525,0,470,
982,8,1525,2,466,
983,8,1525,1,462,
984,7,1525,1,457,
985,5,1528,1,457,
986,6,1528,0,458,
987,1,1528,0,454,
988,2,1528,0,449,
989,0,1528,1,444,
990,4,1528,0,443,
991,8,1528,0,441,
992,7,1528,0,440,
993,10,1528,0,436,
994,10,1528,0,434,
995,14,1528,0,430,
996,8,1528,0,427,
997,14,1528,0,425,
998,11,1528,0,422,
999,10,1528,0,421,
1000,13,1528,0,416,
1001,11,1528,0,415,
1002,10,1528,0,414,
1003,17,1528,0,413,
1004,15,1528,0,410,
1005,14,1528,1,403,
1006,13,1528,0,403,
1007,12,1528,1,399,
1008,10,1528,1,395,
1009,10,1528,2,393,
1010,7,1528,2,391,
1011,5,1528,1,386,
1012,6,1528,1,385,
1013,6,1528,2,383,
1014,5,1528,1,382,
1015,4,1528,0,381,
1016,6,1528,0,381,
1017,11,1528,0,378,
1018,9,1528,0,376,
1019,10,1528,0,370,
1020,9,1529,0,368,
1021,8,1532,0,367,
1022,8,1532,0,366,
1023,6,1532,0,362,
1024,10,1532,0,357,
1025,10,1532,0,354,
1026,4,1532,0,352,
1027,8,1532,0,349,
1028,5,1532,0,347,
1029,5,1532,0,346,
1030,10,1532,0,345,
1031,9,1532,0,344,
1032,10,1532,0,342,
1033,10,1532,0,340,
1034,14,1532,0,336,
1035,15,1532,0,334,
1036,12,1532,0,334,
1037,12,1532,0,333,
1038,15,1532,0,331,
1039,12,1532,0,330,
1040,17,1532,0,329,
1041,14,1532,0,328,
1042,12,1532,0,325,
1043,9,1532,0,323,
1044,7,1532,0,321,
1045,4,1532,0,321,
1046,1,1534,0,320,
1047,3,1535,0,318,
1048,0,1535,1,315,
1049,0,1535,4,310,
1050,1,1535,0,313,
1051,0,1535,1,311,
1052,0,1535,1,310,
1053,0,1535,0,310,
1054,0,1535,0,308,
1055,3,1535,0,307,
1056,4,1535,0,306,
1057,1,1535,0,305,
1058,0,1535,0,305,
1059,1,1535,0,303,
1060,1,1535,0,301,
1061,1,1535,0,300,
1062,0,1535,2,297,
1063,0,1535,1,298,
1064,0,1535,6,290,
1065,0,1535,9,284,
1066,0,1535,12,279,
1067,0,1535,13,276,
1068,0,1535,15,272,
1069,0,1535,15,270,
1070,0,1535,18,266,
1071,0,1535,17,266,
1072,0,1535,16,265,
1073,0,1535,15,265,
1074,0,1535,16,262,
1075,0,1535,20,258,
1076,0,1535,21,256,
1077,0,1535,23,254,
1078,0,1535,21,256,
1079,0,1535,21,254,
1080,0,1535,19,256,
1081,0,1535,20,254,
1082,0,1535,20,253,
1083,0,1535,20,253,
1084,0,1535,19,254,
1085,0,1535,24,249,
1086,0,1535,25,248,
1087,0,1535,27,244,
1088,0,1535,29,242,
1089,0,1535,32,238,
1090,0,1535,34,235,
1091,0,1535,39,229,
1092,0,1535,42,224,
1093,0,1535,41,223,
1094,0,1535,44,218,
1095,0,1535,49,212,
1096,0,1535,49,212,
1097,0,1535,50,211,
1098,0,1535,49,212,
1099,0,1535,51,209,
1100,0,1535,49,210,
1101,0,1535,51,207,
1102,0,1535,51,206,
1103,0,1535,51,205,
1104,0,1535,51,204,
1105,0,1535,54,201,
1106,0,1535,54,201,
1107,0,1535,55,200,
1108,0,1535,58,197,
1109,0,1535,63,192,
1110,0,1535,65,190,
1111,0,1535,66,188,
1112,0,1535,65,187,
1113,0,1535,67,185,
1114,0,1535,67,184,
1115,0,1535,68,183,
1116,0,1535,68,182,
1117,0,1535,74,176,
1118,0,1535,75,175,
1119,0,1535,76,174,
1120,0,1535,76,174,
1121,0,1535,78,172,
1122,0,1535,80,170,
1123,0,1535,84,166,
1124,0,1535,89,161,
1125,0,1535,92,158,
1126,0,1535,93,157,
1127,0,1535,92,158,
1128,0,1535,96,154,
1129,0,1535,100,150,
1130,0,1535,99,151,
1131,0,1535,102,148,
1132,0,1535,106,144,
1133,0,1535,107,143,
1134,0,1535,108,142,
1135,0,1535,111,139,
1136,0,1535,75,139,
1137,0,1535,75,139,
1138,0,1535,77,136,
1139,0,1535,75,137,
1140,0,1535,83,136,
1141,0,1535,83,135,
1142,0,1535,87,131,
1143,0,1535,87,131,
1144,0,1535,93,124,
1145,0,1535,94,123,
1146,0,1535,93,124,
1147,0,1535,94,123,
1148,0,1535,94,123,
1149,0,1535,94,123,
1150,0,1535,97,119,
1151,0,1535,98,117,
1152,0,1535,98,116,
1153,0,1535,98,116,
1154,0,1535,97,116,
1155,0,1535,98,113,
1156,0,1535,99,112,
1157,0,1535,97,114,
1158,0,1535,98,113,
1159,0,1535,94,115,
1160,0,1535,95,114,
1161,0,1535,96,113,
1162,0,1535,96,111,
1163,0,1535,100,106,
1164,0,1535,101,105,
1165,0,1535,101,105,
1166,0,1535,101,105,
1167,0,1535,101,103,
1168,0,1535,105,99,
1169,0,1535,106,97,
1170,0,1535,105,97,
1171,0,1535,107,95,
1172,0,1535,109,93,
1173,0,1535,111,90,
1174,0,1535,111,90,
1175,0,1535,114,87,
1176,0,1535,117,82,
1177,0,1535,119,80,
1178,0,1535,120,79,
1179,0,1535,124,75,
1180,0,1535,123,76,
1181,0,1535,121,78,
1182,0,1535,120,79,
1183,0,1535,123,76,
1184,0,1535,123,75,
1185,0,1535,122,76,
1186,0,1535,123,74,
1187,0,1535,123,74,
1188,0,1535,125,72,
1189,0,1535,127,70,
1190,0,1535,127,70,
1191,0,1535,128,69,
1192,0,1535,127,70,
1193,0,1535,128,69,
1194,0,1535,127,70,
1195,0,1535,129,68,
1196,0,1535,125,69,
1197,0,1535,126,68,
1198,0,1535,122,71,
1199,0,1535,124,69,
1200,0,1535,121,74,
1201,0,1535,120,75,
1202,0,1535,123,72,
1203,0,1535,123,72,
1204,0,1535,122,73,
1205,0,1535,121,74,
1206,0,1535,123,72,
1207,0,1535,121,74,
1208,0,1535,121,74,
1209,0,1535,120,75,
1210,0,1535,120,75,
1211,0,1535,123,72,
1212,0,1535,123,72,
1213,0,1535,123,72,
1214,0,1535,123,72,
1215,0,1535,124,70,
1216,0,1535,125,69,
1217,0,1535,126,68,
1218,0,1535,128,66,
1219,0,1535,125,69,
1220,0,1535,127,67,
1221,0,1535,124,70,
1222,0,1535,124,70,
1223,0,1535,124,70,
1224,0,1535,129,65,
1225,0,1535,132,62,
1226,0,1535,134,60,
1227,0,1535,134,60,
1228,0,1535,134,60,
1229,0,1535,133,61,
1230,0,1535,132,62,
1231,0,1535,131,63,
1232,0,1535,129,65,
1233,0,1535,130,64,
1234,0,1535,128,66,
1235,0,1535,128,66,
1236,0,1535,127,67,
1237,0,1535,127,67,
1238,0,1535,129,65,
1239,0,1535,130,64,
1240,0,1535,131,63,
1241,0,1535,133,61,
1242,0,1535,134,60,
1243,0,1535,133,61,
1244,0,1535,132,62,
1245,0,1535,129,65,
1246,0,1535,128,66,
1247,0,1535,129,65,
1248,0,1535,129,65,
1249,0,1535,128,66,
1250,0,1535,128,66,
1251,0,1535,129,65,
1252,0,1535,129,65,
1253,0,1535,131,63,
1254,0,1535,133,61,
1255,0,1535,133,61,
1256,0,1535,44,61,
1257,0,1535,44,61,
1258,0,1535,45,60,
1259,0,1535,44,61,
1260,0,1535,45,60,
1261,0,1535,47,57,
1262,0,1535,47,56,
1263,0,1535,47,55,
1264,0,1535,45,57,
1265,0,1535,45,55,
1266,0,1535,45,55,
1267,0,1535,45,55,
1268,0,1535,45,55,
1269,0,1535,44,55,
1270,0,1535,42,57,
1271,0,1535,41,58,
1272,0,1535,42,57,
1273,0,1535,41,56,
1274,0,1535,38,58,
1275,0,1535,40,53,
1276,0,1535,40,50,
1277,0,1535,40,50,
1278,0,1535,37,53,
1279,0,1535,37,52,
1280,0,1535,35,54,
1281,0,1535,35,54,
1282,0,1535,35,53,
1283,0,1535,36,49,
1284,0,1535,36,49,
1285,0,1535,35,49,
1286,0,1535,36,48,
1287,0,1535,35,47,
1288,0,1535,34,48,
1289,0,1535,34,47,
1290,0,1535,35,46,
1291,0,1535,35,46,
1292,0,1535,34,46,
1293,0,1535,33,46,
1294,0,1535,35,44,
1295,0,1535,35,44,
1296,0,1535,34,45,
1297,0,1535,33,46,
1298,0,1535,33,46,
1299,0,1535,34,45,
1300,0,1535,34,44,
1301,0,1535,35,43,
1302,0,1535,34,44,
1303,0,1535,34,42,
1304,0,1535,35,41,
1305,0,1535,35,41,
1306,0,1535,35,41,
1307,0,1535,36,40,
1308,0,1535,36,40,
1309,0,1535,37,39,
1310,0,1535,37,37,
1311,0,1535,37,36,
1312,0,1535,37,35,
1313,0,1535,36,36,
1314,0,1535,35,37,
1315,0,1535,35,36,
1316,0,1535,26,35,
1317,0,1535,25,36,
1318,0,1535,25,35,
1319,0,1535,27,33,
1320,0,1535,27,33,
1321,0,1535,25,34,
1322,0,1535,25,33,
1323,0,1535,25,33,
1324,0,1535,24,34,
1325,0,1535,25,33,
1326,0,1535,25,33,
1327,0,1535,27,31,
1328,0,1535,27,31,
1329,0,1535,27,31,
1330,0,1535,27,31,
1331,0,1535,28,29,
1332,0,1535,28,28,
1333,0,1535,28,28,
1334,0,1535,28,27,
1335,0,1535,30,25,
1336,0,1535,29,25,
1337,0,1535,31,23,
1338,0,1535,30,24,
1339,0,1535,30,24,
1340,0,1535,30,23,
1341,0,1535,28,25,
1342,0,1535,28,25,
1343,0,1535,29,24,
1344,0,1535,30,23,
1345,0,1535,30,23,
1346,0,1535,30,23,
1347,0,1535,29,24,
1348,0,1535,30,22,
1349,0,1535,30,22,
1350,0,1535,31,21,
1351,0,1535,31,21,
1352,0,1535,31,21,
1353,0,1535,32,20,
1354,0,1535,32,20,
1355,0,1535,32,20,
1356,0,1535,32,20,
1357,0,1535,32,20,
1358,0,1535,32,20,
1359,0,1535,33,19,
1360,0,1535,32,20,
1361,0,1535,32,20,
1362,0,1535,34,18,
1363,0,1535,34,18,
1364,0,1535,34,18,
1365,0,1535,34,18,
1366,0,1535,34,18,
1367,0,1535,34,18,
1368,0,1535,34,18,
1369,0,1535,35,17,
1370,0,1535,35,17,
1371,0,1535,35,17,
1372,0,1535,36,16,
1373,0,1535,36,16,
1374,0,1535,37,15,
1375,0,1535,37,15,
1376,0,1535,34,14,
1377,0,1535,34,14,
1378,0,1535,35,13,
1379,0,1535,36,12,
1380,0,1535,36,12,
1381,0,1535,36,12,
1382,0,1535,37,11,
1383,0,1535,37,11,
1384,0,1535,37,10,
1385,0,1535,37,10,
1386,0,1535,37,10,
1387,0,1535,37,10,
1388,0,1535,37,10,
1389,0,1535,37,10,
1390,0,1535,37,10,
1391,0,1535,37,10,
1392,0,1535,37,10,
1393,0,1535,38,9,
1394,0,1535,37,10,
1395,0,1535,37,10,
1396,0,1535,36,11,
1397,0,1535,35,12,
1398,0,1535,36,11,
1399,0,1535,36,11,
1400,0,1535,36,11,
1401,0,1535,36,11,
1402,0,1535,35,12,
1403,0,1535,35,12,
1404,0,1535,35,12,
1405,0,1535,37,10,
1406,0,1535,37,10,
1407,0,1535,38,9,
1408,0,1535,38,9,
1409,0,1535,38,9,
1410,0,1535,39,8,
1411,0,1535,39,8,
1412,0,1535,39,8,
1413,0,1535,39,8,
1414,0,1535,40,7,
1415,0,1535,41,6,
1416,0,1535,41,6,
1417,0,1535,41,6,
1418,0,1535,41,6,
1419,0,1535,41,6,
1420,0,1535,40,7,
1421,0,1535,39,8,
1422,0,1535,39,8,
1423,0,1535,39,8,
1424,0,1535,39,8,
1425,0,1535,38,9,
1426,0,1535,38,9,
1427,0,1535,38,9,
1428,0,1535,37,10,
1429,0,1535,37,10,
1430,0,1535,37,10,
1431,0,1535,34,13,
1432,0,1535,34,13,
1433,0,1535,35,12,
1434,0,1535,35,12,
1435,0,1535,35,12,
1436,0,1535,0,12,
1437,0,1535,0,12,
1438,0,1535,0,12,
1439,0,1535,0,12,
