time,waiting_passenger_cnt,fail_passenger_cnt,empty_vehicle_cnt,driving_vehicle_cnt,iter_time(second)
451,302,58,0,237,
452,307,64,0,236,
453,308,74,0,236,
454,311,83,0,236,
455,306,92,0,236,
456,301,100,0,236,
457,304,103,0,235,
458,311,103,0,235,
459,312,108,0,235,
460,312,124,0,235,
461,311,130,0,235,
462,314,132,0,235,
463,312,141,0,234,
464,309,147,0,234,
465,305,157,0,234,
466,303,165,0,234,
467,296,171,0,234,
468,285,183,0,234,
469,283,192,0,234,
470,255,227,0,234,
471,248,236,0,234,
472,236,250,0,234,
473,223,264,0,234,
474,222,271,0,234,
475,209,281,0,233,
476,197,295,0,233,
477,185,311,0,233,
478,186,317,0,233,
479,184,322,0,233,
480,189,350,0,322,
481,182,360,0,322,
482,176,371,0,322,
483,170,382,0,322,
484,156,394,0,322,
485,152,398,0,322,
486,151,401,0,322,
487,145,407,0,322,
488,143,414,0,322,
489,142,420,0,322,
490,132,436,0,322,
491,125,441,0,322,
492,127,446,0,322,
493,120,453,0,322,
494,120,456,0,322,
495,117,462,0,322,
496,119,467,0,322,
497,119,467,0,322,
498,118,468,0,322,
499,114,475,0,322,
500,121,482,0,322,
501,126,484,0,322,
502,128,486,0,322,
503,132,487,0,322,
504,136,490,0,321,
505,137,490,0,321,
506,136,492,0,321,
507,135,496,0,321,
508,136,503,0,321,
509,133,506,0,321,
510,107,539,0,321,
511,102,541,0,321,
512,99,546,0,321,
513,93,550,0,321,
514,96,550,0,321,
515,98,550,0,321,
516,93,552,0,321,
517,88,552,0,321,
518,80,557,0,321,
519,74,562,0,321,
520,74,566,0,321,
521,68,566,0,321,
522,60,573,0,321,
523,62,573,0,321,
524,57,576,0,321,
525,53,579,0,321,
526,48,586,0,321,
527,44,586,0,321,
528,42,586,0,321,
529,34,589,0,321,
530,23,603,0,321,
531,18,609,4,317,
532,15,612,2,319,
533,13,617,0,320,
534,7,622,0,320,
535,10,622,0,320,
536,11,622,0,320,
537,9,622,0,320,
538,7,622,0,320,
539,17,622,0,320,
540,16,622,1,327,
541,19,622,1,327,
542,21,622,2,326,
543,19,622,2,326,
544,19,622,1,327,
545,18,622,1,327,
546,19,622,2,326,
547,20,622,2,326,
548,22,622,3,325,
549,25,622,4,324,
550,27,622,2,326,
551,26,622,4,324,
552,24,622,4,324,
553,25,622,3,325,
554,26,622,3,325,
555,26,622,3,325,
556,27,622,3,325,
557,23,622,3,325,
558,22,622,4,324,
559,22,622,5,323,
560,15,626,3,325,
561,14,627,5,323,
562,17,627,4,324,
563,12,629,4,324,
564,11,629,5,323,
565,10,629,3,325,
566,13,629,3,324,
567,10,629,4,323,
568,11,629,3,324,
569,1,637,3,324,
570,8,638,1,326,
571,3,638,2,325,
572,2,638,2,325,
573,3,638,0,327,
574,8,638,0,327,
575,8,638,0,327,
576,9,638,0,327,
577,11,638,0,327,
578,3,638,0,327,
579,5,638,0,327,
580,8,638,0,327,
581,16,638,0,327,
582,15,638,0,327,
583,18,638,0,327,
584,22,638,0,327,
585,27,638,0,327,
586,24,638,0,327,
587,18,638,0,327,
588,15,638,0,327,
589,19,638,0,327,
590,21,638,0,327,
591,24,638,0,327,
592,26,638,0,327,
593,27,638,0,327,
594,29,638,0,327,
595,30,638,0,327,
596,32,638,0,327,
597,25,638,0,327,
598,29,638,0,327,
599,33,638,0,327,
600,54,640,0,386,
601,49,640,0,386,
602,43,640,0,386,
603,42,641,0,386,
604,37,641,0,386,
605,38,641,0,386,
606,44,641,0,386,
607,42,641,0,386,
608,39,641,0,386,
609,42,643,0,386,
610,39,646,0,386,
611,26,653,0,386,
612,29,653,0,386,
613,28,653,0,386,
614,29,653,0,386,
615,25,653,0,386,
616,30,653,0,386,
617,32,653,0,386,
618,36,653,0,386,
619,34,657,0,386,
620,34,659,0,386,
621,33,661,0,386,
622,29,663,0,386,
623,33,663,0,386,
624,43,663,0,386,
625,41,663,0,386,
626,38,663,0,386,
627,42,663,0,386,
628,40,667,0,386,
629,34,671,0,386,
630,35,678,0,386,
631,35,678,0,386,
632,35,678,0,386,
633,35,678,0,386,
634,34,678,0,386,
635,35,678,0,386,
636,39,678,0,386,
637,35,678,0,386,
638,41,678,0,386,
639,38,678,0,386,
640,39,678,0,386,
641,32,678,0,386,
642,37,678,0,386,
643,39,678,0,386,
644,34,678,0,386,
645,35,678,0,386,
646,26,683,0,386,
647,20,685,0,386,
648,10,689,0,386,
649,9,691,0,386,
650,10,692,0,386,
651,11,692,0,386,
652,16,692,0,386,
653,12,695,0,386,
654,12,699,0,386,
655,13,699,0,386,
656,16,699,0,386,
657,14,699,0,386,
658,19,699,0,386,
659,14,699,0,386,
660,26,699,0,388,
661,39,699,0,388,
662,42,699,0,388,
663,41,699,0,388,
664,40,699,0,388,
665,45,699,0,388,
666,48,699,0,388,
667,47,699,0,388,
668,50,699,0,388,
669,49,699,0,388,
670,45,699,0,388,
671,44,699,0,388,
672,45,699,0,388,
673,53,699,0,388,
674,57,699,0,388,
675,59,699,0,388,
676,70,699,0,388,
677,75,699,0,388,
678,77,699,0,388,
679,69,700,0,388,
680,73,702,0,388,
681,75,702,0,388,
682,71,707,0,388,
683,68,707,0,388,
684,67,710,0,388,
685,65,712,0,388,
686,59,713,0,388,
687,59,713,0,388,
688,63,713,0,388,
689,69,713,0,388,
690,82,725,0,388,
691,71,738,0,388,
692,71,739,0,388,
693,84,739,0,388,
694,83,739,0,388,
695,79,743,0,388,
696,85,743,0,388,
697,94,743,0,388,
698,96,743,0,388,
699,97,743,0,388,
700,110,743,0,388,
701,116,743,0,388,
702,122,744,0,388,
703,121,752,0,388,
704,123,755,0,388,
705,127,757,0,388,
706,122,767,0,388,
707,133,767,0,388,
708,141,767,0,388,
709,148,767,0,388,
710,148,771,0,388,
711,155,771,0,388,
712,169,771,0,388,
713,182,771,0,388,
714,183,771,0,388,
715,185,771,0,388,
716,193,771,0,388,
717,196,772,0,388,
718,195,775,0,388,
719,200,782,0,388,
720,75,807,0,515,
721,86,807,0,515,
722,83,810,0,515,
723,75,822,0,515,
724,89,822,0,515,
725,91,822,0,515,
726,90,828,0,515,
727,83,837,0,514,
728,81,839,0,514,
729,83,840,0,514,
730,83,853,0,514,
731,81,859,0,514,
732,77,866,0,514,
733,72,872,0,514,
734,66,876,0,514,
735,62,882,0,514,
736,62,882,0,514,
737,65,882,0,514,
738,65,882,0,514,
739,70,882,0,514,
740,73,882,0,514,
741,77,882,0,514,
742,75,882,0,513,
743,82,882,0,513,
744,85,882,0,513,
745,93,882,0,513,
746,100,882,0,513,
747,106,882,0,513,
748,110,882,0,513,
749,111,882,0,513,
750,119,882,0,513,
751,108,893,0,513,
752,107,893,0,513,
753,108,897,0,513,
754,93,911,0,512,
755,85,913,0,512,
756,84,918,0,511,
757,78,920,0,511,
758,71,920,0,511,
759,68,923,0,511,
760,63,936,0,510,
761,54,940,0,510,
762,48,942,0,509,
763,44,942,0,509,
764,39,942,0,509,
765,35,944,0,509,
766,27,944,0,509,
767,24,946,0,509,
768,22,947,0,509,
769,18,952,0,509,
770,18,955,0,509,
771,18,957,0,509,
772,16,957,0,509,
773,12,964,0,509,
774,9,967,0,509,
775,12,969,0,509,
776,13,969,0,509,
777,10,969,0,509,
778,13,969,0,509,
779,12,969,0,507,
780,0,969,10,514,
781,0,969,4,520,
782,0,969,6,518,
783,0,969,10,514,
784,0,969,14,510,
785,0,969,13,511,
786,0,969,21,503,
787,0,969,14,510,
788,0,969,21,503,
789,0,969,18,506,
790,0,969,18,506,
791,0,969,21,503,
792,0,969,17,507,
793,0,969,17,507,
794,0,969,17,507,
795,0,969,14,510,
796,0,969,12,512,
797,0,969,18,506,
798,0,969,19,505,
799,0,969,12,512,
800,4,969,3,521,
801,0,969,7,517,
802,0,969,4,520,
803,0,969,11,513,
804,0,969,10,514,
805,0,969,12,511,
806,0,969,15,508,
807,0,969,21,502,
808,0,969,16,507,
809,0,969,14,509,
810,0,969,12,511,
811,0,969,11,512,
812,0,969,17,506,
813,0,969,5,518,
814,0,969,5,518,
815,0,969,6,517,
816,0,969,11,512,
817,0,969,9,514,
818,0,969,12,511,
819,0,969,14,509,
820,0,969,13,510,
821,0,969,18,505,
822,0,969,17,506,
823,0,969,22,501,
824,0,969,21,502,
825,0,969,20,503,
826,0,969,21,502,
827,0,969,21,502,
828,0,969,20,503,
829,0,969,10,513,
830,0,969,2,521,
831,4,969,0,523,
832,14,969,0,523,
833,17,969,0,523,
834,7,969,0,523,
835,15,969,0,523,
836,11,969,0,523,
837,10,969,0,523,
838,15,969,0,523,
839,24,969,0,523,
840,33,969,0,527,
841,37,969,0,527,
842,38,969,0,525,
843,42,969,0,525,
844,42,969,0,525,
845,52,969,0,525,
846,53,969,0,525,
847,56,969,0,525,
848,57,969,0,525,
849,64,969,0,525,
850,74,969,0,525,
851,73,969,0,525,
852,76,969,0,525,
853,77,969,0,525,
854,76,969,0,525,
855,72,969,0,525,
856,82,969,0,525,
857,93,969,0,524,
858,96,969,0,524,
859,100,969,0,524,
860,121,969,0,524,
861,128,971,0,524,
862,131,974,0,524,
863,129,974,0,524,
864,132,974,0,524,
865,127,977,0,524,
866,137,977,0,524,
867,136,979,0,524,
868,137,984,0,524,
869,137,993,0,524,
870,143,1002,0,524,
871,146,1006,0,524,
872,157,1007,0,524,
873,159,1011,0,524,
874,154,1011,0,524,
875,158,1020,0,524,
876,161,1022,0,524,
877,165,1025,0,524,
878,175,1026,0,524,
879,178,1033,0,524,
880,181,1041,0,524,
881,186,1041,0,524,
882,186,1041,0,524,
883,198,1041,0,524,
884,200,1041,0,524,
885,201,1041,0,524,
886,197,1051,0,524,
887,202,1060,0,524,
888,205,1065,0,524,
889,212,1069,0,524,
890,203,1090,0,524,
891,205,1099,0,524,
892,209,1103,0,524,
893,207,1103,0,524,
894,204,1104,0,524,
895,209,1104,0,524,
896,204,1114,0,524,
897,214,1114,0,524,
898,217,1119,0,524,
899,214,1130,0,524,
900,200,1145,0,541,
901,204,1152,0,540,
902,204,1164,0,540,
903,211,1165,0,540,
904,215,1165,0,540,
905,208,1178,0,540,
906,203,1183,0,540,
907,199,1190,0,540,
908,190,1201,0,540,
909,191,1211,0,540,
910,191,1221,0,540,
911,189,1226,0,540,
912,190,1227,0,540,
913,186,1239,0,540,
914,193,1241,0,540,
915,202,1242,0,539,
916,200,1248,0,539,
917,188,1262,0,539,
918,184,1270,0,539,
919,174,1281,0,539,
920,181,1293,0,539,
921,173,1304,0,539,
922,167,1308,0,539,
923,170,1308,0,539,
924,169,1308,0,539,
925,167,1313,0,539,
926,170,1318,0,539,
927,156,1328,0,539,
928,148,1336,0,538,
929,142,1344,0,538,
930,162,1345,0,538,
931,153,1356,0,538,
932,137,1368,0,538,
933,127,1376,0,538,
934,124,1380,0,537,
935,120,1386,0,537,
936,117,1386,0,537,
937,110,1389,0,537,
938,104,1391,0,537,
939,95,1402,0,537,
940,90,1412,0,537,
941,83,1415,0,537,
942,81,1417,0,537,
943,71,1425,0,537,
944,59,1434,0,537,
945,46,1444,0,537,
946,40,1448,0,537,
947,35,1450,0,536,
948,35,1454,0,536,
949,34,1455,0,536,
950,17,1474,0,536,
951,13,1475,0,536,
952,14,1475,0,536,
953,6,1476,2,534,
954,7,1476,1,535,
955,9,1480,0,536,
956,9,1482,0,531,
957,15,1482,0,529,
958,11,1482,0,525,
959,14,1482,0,521,
960,9,1482,0,536,
961,17,1482,0,534,
962,19,1482,0,530,
963,17,1482,0,527,
964,17,1482,0,523,
965,19,1482,0,520,
966,23,1482,0,518,
967,24,1482,0,515,
968,27,1482,0,513,
969,27,1482,0,509,
970,37,1482,0,506,
971,37,1482,0,503,
972,38,1482,0,503,
973,37,1482,0,500,
974,43,1482,0,498,
975,44,1482,0,495,
976,40,1482,0,492,
977,38,1482,0,490,
978,40,1482,0,487,
979,39,1482,0,482,
980,43,1482,0,475,
981,43,1482,0,474,
982,44,1482,0,469,
983,45,1482,0,464,
984,38,1483,0,462,
985,27,1489,0,461,
986,30,1490,0,458,
987,29,1491,0,453,
988,30,1491,0,447,
989,23,1491,0,446,
990,31,1491,0,443,
991,24,1499,0,439,
992,30,1499,0,439,
993,30,1499,0,437,
994,23,1499,0,435,
995,22,1500,0,433,
996,17,1505,0,432,
997,17,1506,0,430,
998,9,1509,0,427,
999,4,1509,0,423,
1000,6,1513,0,421,
1001,6,1513,0,417,
1002,7,1513,0,415,
1003,10,1513,0,413,
1004,9,1513,0,410,
1005,4,1513,0,410,
1006,5,1513,0,408,
1007,6,1513,0,407,
1008,6,1513,0,405,
1009,3,1513,0,404,
1010,2,1513,0,401,
1011,0,1513,1,399,
1012,1,1513,1,397,
1013,2,1513,0,398,
1014,4,1513,0,397,
1015,4,1513,0,395,
1016,1,1513,0,391,
1017,4,1513,0,383,
1018,3,1513,0,375,
1019,1,1513,0,368,
1020,6,1513,0,371,
1021,8,1513,0,368,
1022,14,1513,0,367,
1023,15,1513,0,367,
1024,17,1513,0,365,
1025,16,1513,0,360,
1026,17,1513,0,359,
1027,15,1513,0,358,
1028,18,1513,0,353,
1029,21,1513,0,351,
1030,27,1513,0,345,
1031,26,1513,0,343,
1032,28,1513,0,342,
1033,28,1513,0,338,
1034,29,1513,0,338,
1035,30,1513,0,336,
1036,29,1513,0,336,
1037,29,1513,0,336,
1038,28,1513,0,336,
1039,30,1513,0,335,
1040,32,1513,0,334,
1041,29,1513,0,332,
1042,26,1514,0,331,
1043,26,1514,0,330,
1044,26,1514,0,328,
1045,27,1514,0,322,
1046,29,1514,0,322,
1047,31,1514,0,321,
1048,27,1514,0,320,
1049,22,1514,0,313,
1050,20,1519,0,312,
1051,16,1521,0,309,
1052,8,1527,0,308,
1053,6,1528,0,304,
1054,2,1528,0,301,
1055,0,1528,0,299,
1056,0,1528,0,297,
1057,1,1528,0,297,
1058,0,1528,3,294,
1059,0,1528,0,295,
1060,0,1528,6,288,
1061,0,1528,10,284,
1062,0,1528,12,282,
1063,0,1528,13,280,
1064,0,1528,14,278,
1065,0,1528,15,277,
1066,0,1528,15,275,
1067,0,1528,18,272,
1068,0,1528,19,271,
1069,0,1528,20,269,
1070,0,1528,23,266,
1071,0,1528,26,261,
1072,0,1528,25,262,
1073,0,1528,30,257,
1074,0,1528,32,252,
1075,0,1528,37,247,
1076,0,1528,39,243,
1077,0,1528,39,243,
1078,0,1528,40,240,
1079,0,1528,41,238,
1080,0,1528,42,235,
1081,0,1528,43,234,
1082,0,1528,42,235,
1083,0,1528,40,236,
1084,0,1528,41,233,
1085,0,1528,40,234,
1086,0,1528,40,232,
1087,0,1528,41,229,
1088,0,1528,42,226,
1089,0,1528,43,225,
1090,0,1528,43,225,
1091,0,1528,41,227,
1092,0,1528,42,225,
1093,0,1528,47,218,
1094,0,1528,50,215,
1095,0,1528,52,213,
1096,0,1528,56,209,
1097,0,1528,56,208,
1098,0,1528,57,207,
1099,0,1528,59,204,
1100,0,1528,59,203,
1101,0,1528,59,203,
1102,0,1528,62,200,
1103,0,1528,65,197,
1104,0,1528,66,195,
1105,0,1528,69,191,
1106,0,1528,73,187,
1107,0,1528,74,186,
1108,0,1528,76,184,
1109,0,1528,75,184,
1110,0,1528,75,184,
1111,0,1528,74,185,
1112,0,1528,76,182,
1113,0,1528,79,178,
1114,0,1528,80,177,
1115,0,1528,83,173,
1116,0,1528,83,173,
1117,0,1528,84,172,
1118,0,1528,87,168,
1119,0,1528,87,168,
1120,0,1528,91,161,
1121,0,1528,90,160,
1122,0,1528,94,156,
1123,0,1528,91,159,
1124,0,1528,97,153,
1125,0,1528,101,149,
1126,0,1528,102,148,
1127,0,1528,104,146,
1128,0,1528,108,142,
1129,0,1528,110,140,
1130,0,1528,112,138,
1131,0,1528,114,136,
1132,0,1528,115,135,
1133,0,1528,115,135,
1134,0,1528,116,134,
1135,0,1528,120,130,
1136,0,1528,95,132,
1137,0,1528,98,128,
1138,0,1528,101,124,
1139,0,1528,101,123,
1140,0,1528,111,118,
1141,0,1528,111,117,
1142,0,1528,113,114,
1143,0,1528,117,108,
1144,0,1528,118,107,
1145,0,1528,121,101,
1146,0,1528,120,102,
1147,0,1528,121,99,
1148,0,1528,122,98,
1149,0,1528,124,96,
1150,0,1528,123,96,
1151,0,1528,126,92,
1152,0,1528,126,90,
1153,0,1528,123,92,
1154,0,1528,126,89,
1155,0,1528,127,88,
1156,0,1528,126,89,
1157,0,1528,124,90,
1158,0,1528,122,91,
1159,0,1528,124,89,
1160,0,1528,124,88,
1161,0,1528,122,89,
1162,0,1528,123,88,
1163,0,1528,123,88,
1164,0,1528,123,88,
1165,0,1528,121,90,
1166,0,1528,119,92,
1167,0,1528,119,91,
1168,0,1528,120,89,
1169,0,1528,123,85,
1170,0,1528,121,87,
1171,0,1528,122,85,
1172,0,1528,122,85,
1173,0,1528,122,85,
1174,0,1528,120,86,
1175,0,1528,119,86,
1176,0,1528,118,86,
1177,0,1528,120,84,
1178,0,1528,122,81,
1179,0,1528,120,83,
1180,0,1528,119,84,
1181,0,1528,117,86,
1182,0,1528,116,85,
1183,0,1528,113,88,
1184,0,1528,115,86,
1185,0,1528,118,83,
1186,0,1528,113,88,
1187,0,1528,112,89,
1188,0,1528,112,89,
1189,0,1528,114,86,
1190,0,1528,113,87,
1191,0,1528,114,85,
1192,0,1528,115,84,
1193,0,1528,113,86,
1194,0,1528,113,86,
1195,0,1528,114,85,
1196,0,1528,112,86,
1197,0,1528,110,88,
1198,0,1528,109,89,
1199,0,1528,105,93,
1200,0,1528,106,93,
1201,0,1528,105,94,
1202,0,1528,105,94,
1203,0,1528,106,92,
1204,0,1528,107,91,
1205,0,1528,111,87,
1206,0,1528,112,86,
1207,0,1528,111,87,
1208,0,1528,110,88,
1209,0,1528,107,90,
1210,0,1528,106,91,
1211,0,1528,104,93,
1212,0,1528,103,94,
1213,0,1528,102,95,
1214,0,1528,103,94,
1215,0,1528,102,94,
1216,0,1528,104,92,
1217,0,1528,105,91,
1218,0,1528,105,91,
1219,0,1528,106,90,
1220,0,1528,107,89,
1221,0,1528,107,89,
1222,0,1528,107,89,
1223,0,1528,109,87,
1224,0,1528,114,82,
1225,0,1528,116,79,
1226,0,1528,116,79,
1227,0,1528,116,79,
1228,0,1528,117,78,
1229,0,1528,117,78,
1230,0,1528,118,77,
1231,0,1528,119,76,
1232,0,1528,119,76,
1233,0,1528,119,76,
1234,0,1528,121,74,
1235,0,1528,119,76,
1236,0,1528,120,75,
1237,0,1528,121,74,
1238,0,1528,121,74,
1239,0,1528,122,73,
1240,0,1528,122,73,
1241,0,1528,123,72,
1242,0,1528,127,68,
1243,0,1528,126,69,
1244,0,1528,126,69,
1245,0,1528,128,67,
1246,0,1528,128,67,
1247,0,1528,130,65,
1248,0,1528,130,65,
1249,0,1528,129,66,
1250,0,1528,133,62,
1251,0,1528,133,62,
1252,0,1528,133,62,
1253,0,1528,135,60,
1254,0,1528,134,61,
1255,0,1528,135,59,
1256,0,1528,50,56,
1257,0,1528,48,57,
1258,0,1528,47,54,
1259,0,1528,45,56,
1260,0,1528,46,54,
1261,0,1528,46,54,
1262,0,1528,46,54,
1263,0,1528,46,53,
1264,0,1528,46,52,
1265,0,1528,45,53,
1266,0,1528,45,52,
1267,0,1528,45,52,
1268,0,1528,45,51,
1269,0,1528,45,51,
1270,0,1528,46,49,
1271,0,1528,46,47,
1272,0,1528,44,48,
1273,0,1528,43,49,
1274,0,1528,42,49,
1275,0,1528,41,50,
1276,0,1528,42,49,
1277,0,1528,42,49,
1278,0,1528,42,49,
1279,0,1528,42,49,
1280,0,1528,42,48,
1281,0,1528,42,47,
1282,0,1528,45,44,
1283,0,1528,45,42,
1284,0,1528,43,43,
1285,0,1528,44,41,
1286,0,1528,43,42,
1287,0,1528,43,41,
1288,0,1528,42,40,
1289,0,1528,45,35,
1290,0,1528,44,36,
1291,0,1528,43,37,
1292,0,1528,43,35,
1293,0,1528,44,34,
1294,0,1528,43,34,
1295,0,1528,42,34,
1296,0,1528,42,34,
1297,0,1528,43,33,
1298,0,1528,43,33,
1299,0,1528,43,31,
1300,0,1528,41,32,
1301,0,1528,42,30,
1302,0,1528,41,31,
1303,0,1528,43,29,
1304,0,1528,41,29,
1305,0,1528,42,28,
1306,0,1528,42,28,
1307,0,1528,41,29,
1308,0,1528,41,29,
1309,0,1528,41,28,
1310,0,1528,42,27,
1311,0,1528,42,27,
1312,0,1528,42,27,
1313,0,1528,41,28,
1314,0,1528,39,30,
1315,0,1528,39,30,
1316,0,1528,28,32,
1317,0,1528,29,31,
1318,0,1528,29,31,
1319,0,1528,30,30,
1320,0,1528,30,30,
1321,0,1528,30,29,
1322,0,1528,29,30,
1323,0,1528,28,31,
1324,0,1528,28,31,
1325,0,1528,26,32,
1326,0,1528,26,31,
1327,0,1528,26,31,
1328,0,1528,27,30,
1329,0,1528,27,29,
1330,0,1528,28,28,
1331,0,1528,28,28,
1332,0,1528,28,28,
1333,0,1528,28,28,
1334,0,1528,29,27,
1335,0,1528,29,27,
1336,0,1528,27,29,
1337,0,1528,27,28,
1338,0,1528,29,26,
1339,0,1528,29,25,
1340,0,1528,31,23,
1341,0,1528,30,24,
1342,0,1528,30,24,
1343,0,1528,30,24,
1344,0,1528,32,22,
1345,0,1528,31,23,
1346,0,1528,32,22,
1347,0,1528,32,22,
1348,0,1528,34,19,
1349,0,1528,34,19,
1350,0,1528,34,19,
1351,0,1528,32,21,
1352,0,1528,32,21,
1353,0,1528,32,21,
1354,0,1528,32,21,
1355,0,1528,33,20,
1356,0,1528,33,20,
1357,0,1528,33,20,
1358,0,1528,32,21,
1359,0,1528,33,20,
1360,0,1528,32,21,
1361,0,1528,31,22,
1362,0,1528,30,23,
1363,0,1528,31,22,
1364,0,1528,32,21,
1365,0,1528,32,21,
1366,0,1528,32,21,
1367,0,1528,33,20,
1368,0,1528,33,20,
1369,0,1528,33,20,
1370,0,1528,33,20,
1371,0,1528,33,20,
1372,0,1528,34,19,
1373,0,1528,34,19,
1374,0,1528,34,18,
1375,0,1528,35,17,
1376,0,1528,36,15,
1377,0,1528,36,15,
1378,0,1528,35,16,
1379,0,1528,35,16,
1380,0,1528,35,16,
1381,0,1528,36,15,
1382,0,1528,36,13,
1383,0,1528,35,14,
1384,0,1528,34,15,
1385,0,1528,34,15,
1386,0,1528,33,15,
1387,0,1528,32,16,
1388,0,1528,32,16,
1389,0,1528,33,15,
1390,0,1528,32,15,
1391,0,1528,32,15,
1392,0,1528,31,16,
1393,0,1528,34,13,
1394,0,1528,33,14,
1395,0,1528,34,13,
1396,0,1528,34,13,
1397,0,1528,34,13,
1398,0,1528,34,13,
1399,0,1528,34,13,
1400,0,1528,34,13,
1401,0,1528,34,13,
1402,0,1528,34,13,
1403,0,1528,34,13,
1404,0,1528,34,13,
1405,0,1528,34,13,
1406,0,1528,34,13,
1407,0,1528,34,13,
1408,0,1528,34,13,
1409,0,1528,35,12,
1410,0,1528,35,12,
1411,0,1528,34,13,
1412,0,1528,34,13,
1413,0,1528,34,13,
1414,0,1528,34,13,
1415,0,1528,34,13,
1416,0,1528,35,12,
1417,0,1528,35,12,
1418,0,1528,36,11,
1419,0,1528,37,10,
1420,0,1528,38,9,
1421,0,1528,38,9,
1422,0,1528,38,9,
1423,0,1528,38,9,
1424,0,1528,37,10,
1425,0,1528,34,13,
1426,0,1528,36,11,
1427,0,1528,37,10,
1428,0,1528,36,11,
1429,0,1528,36,11,
1430,0,1528,37,10,
1431,0,1528,37,10,
1432,0,1528,37,10,
1433,0,1528,37,10,
1434,0,1528,37,10,
1435,0,1528,38,9,
1436,0,1528,0,9,
1437,0,1528,0,9,
1438,0,1528,0,9,
1439,0,1528,0,9,
